DateTime,SPPC,CFE,PACW,DWR-N,NCPA_Bay,NCPA_Valley,PG&E,SVP,WALC,PAUT,AESO,NEVP,TH_Mead,IPFE,IPMV,IPTV,PAID,AVA,CHPD,DOPD,GCPD,PGE,PSEI,SCL,TPWR,APS,TH_PV,BURB,GLEN,LDWP,IID,PAWY,WACM,PSCO,TID,NWMT,WAUW,TEPC,BPA,MID,RDNG,SMUD,WAPA_BANC,WAPA_Valley,SDGE,SRP,ANHM,DWR-S,MWD,PASA,RVSD,SCE,VEA,VERN,BCHA,EPE,PNM
2030-03-30T01:00,1031,1727,1778,10498,10498,10498,10498,10498,1277,2598,9918,1855,1855,377,377,377,377,170,170,170,170,170,170,170,170,4110,4110,2323,2323,2323,195,3084,3084,4650,218,1229,1229,1542,5679,1112,1112,1112,1112,1112,1845,3136,9467,9467,9467,9467,9467,9467,9467,9467,5908,1214,1214
2030-03-30T02:00,1010,1661,1770,9980,9980,9980,9980,9980,1188,2578,9787,1835,1835,357,357,357,357,172,172,172,172,172,172,172,172,3972,3972,2279,2279,2279,188,3031,3031,4577,220,1204,1204,1507,5699,1113,1113,1113,1113,1113,1747,2975,8938,8938,8938,8938,8938,8938,8938,8938,5826,1204,1204
2030-03-30T03:00,1009,1616,1807,9754,9754,9754,9754,9754,1146,2572,9761,1830,1830,383,383,383,383,174,174,174,174,174,174,174,174,3885,3885,2296,2296,2296,193,3007,3007,4548,225,1217,1217,1479,5817,1152,1152,1152,1152,1152,1744,2898,8722,8722,8722,8722,8722,8722,8722,8722,5808,1200,1200
2030-03-30T04:00,1030,1611,1938,9724,9724,9724,9724,9724,1131,2613,9779,1850,1850,401,401,401,401,184,184,184,184,184,184,184,184,3822,3822,2392,2392,2392,200,3046,3046,4642,236,1232,1232,1460,6274,1232,1232,1232,1232,1232,1787,2847,8770,8770,8770,8770,8770,8770,8770,8770,5858,1206,1206
2030-03-30T05:00,1057,1626,2130,10131,10131,10131,10131,10131,1119,2684,9885,1856,1856,407,407,407,407,200,200,200,200,200,200,200,200,3853,3853,2457,2457,2457,216,3072,3072,4825,241,1266,1266,1485,6710,1309,1309,1309,1309,1309,1896,2842,9003,9003,9003,9003,9003,9003,9003,9003,5965,1220,1220
2030-03-30T06:00,1092,1654,2302,10364,10364,10364,10364,10364,1116,2782,10165,1856,1856,414,414,414,414,214,214,214,214,214,214,214,214,3955,3955,2632,2632,2632,235,3155,3155,4996,251,1341,1341,1516,7282,1413,1413,1413,1413,1413,1847,2904,8759,8759,8759,8759,8759,8759,8759,8759,6319,1244,1244
2030-03-30T07:00,1110,1739,2448,9210,9210,9210,9210,9210,1141,2857,10337,1860,1860,440,440,440,440,214,214,214,214,214,214,214,214,4035,4035,2803,2803,2803,260,3294,3294,5218,257,1387,1387,1539,7781,1510,1510,1510,1510,1510,1546,2949,7852,7852,7852,7852,7852,7852,7852,7852,6766,1257,1257
2030-03-30T08:00,1140,1818,2469,7850,7850,7850,7850,7850,966,2905,10493,1871,1871,454,454,454,454,205,205,205,205,205,205,205,205,4085,4085,2979,2979,2979,280,3310,3310,5348,262,1451,1451,1545,7935,1574,1574,1574,1574,1574,1169,3077,6809,6809,6809,6809,6809,6809,6809,6809,7153,1274,1274
2030-03-30T09:00,1168,1880,2429,6583,6583,6583,6583,6583,957,2983,10728,1872,1872,436,436,436,436,193,193,193,193,193,193,193,193,4148,4148,3085,3085,3085,297,3392,3392,5403,263,1493,1493,1566,7660,1597,1597,1597,1597,1597,832,3236,5894,5894,5894,5894,5894,5894,5894,5894,7514,1277,1277
2030-03-30T10:00,1144,1952,2344,5468,5468,5468,5468,5468,1000,3009,10806,1877,1877,422,422,422,422,186,186,186,186,186,186,186,186,4132,4132,3129,3129,3129,310,3405,3405,5345,261,1507,1507,1593,7301,1591,1591,1591,1591,1591,581,3361,5379,5379,5379,5379,5379,5379,5379,5379,7496,1271,1271
2030-03-30T11:00,1133,2013,2256,4911,4911,4911,4911,4911,1012,3019,10869,1879,1879,450,450,450,450,178,178,178,178,178,178,178,178,4104,4104,3120,3120,3120,313,3383,3383,5273,258,1495,1495,1604,6985,1564,1564,1564,1564,1564,407,3465,4975,4975,4975,4975,4975,4975,4975,4975,7364,1266,1266
2030-03-30T12:00,1121,2027,2198,4648,4648,4648,4648,4648,1023,2972,10835,1884,1884,432,432,432,432,175,175,175,175,175,175,175,175,4147,4147,3106,3106,3106,327,3348,3348,5207,256,1463,1463,1629,6737,1544,1544,1544,1544,1544,321,3594,4862,4862,4862,4862,4862,4862,4862,4862,7188,1251,1251
2030-03-30T13:00,1121,2048,2136,4786,4786,4786,4786,4786,1053,2954,10776,1886,1886,412,412,412,412,172,172,172,172,172,172,172,172,4221,4221,3071,3071,3071,325,3247,3247,5117,254,1448,1448,1677,6581,1532,1532,1532,1532,1532,403,3705,5118,5118,5118,5118,5118,5118,5118,5118,7006,1245,1245
2030-03-30T14:00,1101,2023,2114,5598,5598,5598,5598,5598,1058,2949,10732,1897,1897,413,413,413,413,171,171,171,171,171,171,171,171,4324,4324,3041,3041,3041,320,3183,3183,5041,252,1413,1413,1721,6449,1521,1521,1521,1521,1521,647,3831,5782,5782,5782,5782,5782,5782,5782,5782,6892,1242,1242
2030-03-30T15:00,1105,2007,2117,6807,6807,6807,6807,6807,1092,2960,10692,1911,1911,410,410,410,410,169,169,169,169,169,169,169,169,4451,4451,3013,3013,3013,312,3141,3141,5046,251,1416,1416,1776,6466,1516,1516,1516,1516,1516,1088,4020,6718,6718,6718,6718,6718,6718,6718,6718,6813,1241,1241
2030-03-30T16:00,1110,1992,2158,8733,8733,8733,8733,8733,1137,2961,10713,1934,1934,415,415,415,415,170,170,170,170,170,170,170,170,4585,4585,3002,3002,3002,300,3136,3136,5139,251,1420,1420,1823,6559,1529,1529,1529,1529,1529,1675,4202,8260,8260,8260,8260,8260,8260,8260,8260,6925,1248,1248
2030-03-30T17:00,1118,1955,2193,11028,11028,11028,11028,11028,1163,2989,10718,1951,1951,416,416,416,416,172,172,172,172,172,172,172,172,4686,4686,3159,3159,3159,304,3139,3139,5242,261,1417,1417,1876,6693,1615,1615,1615,1615,1615,2199,4375,10040,10040,10040,10040,10040,10040,10040,10040,6985,1264,1264
2030-03-30T18:00,1128,1953,2288,12858,12858,12858,12858,12858,1094,3049,10588,2105,2105,425,425,425,425,177,177,177,177,177,177,177,177,4800,4800,3239,3239,3239,321,3132,3132,5377,269,1443,1443,1927,6930,1708,1708,1708,1708,1708,2675,4446,11802,11802,11802,11802,11802,11802,11802,11802,7016,1273,1273
2030-03-30T19:00,1176,2111,2363,13077,13077,13077,13077,13077,1139,3140,10618,2151,2151,438,438,438,438,178,178,178,178,178,178,178,178,4861,4861,3213,3213,3213,316,3137,3137,5658,264,1463,1463,1967,7153,1684,1684,1684,1684,1684,2705,4381,11861,11861,11861,11861,11861,11861,11861,11861,7234,1339,1339
2030-03-30T20:00,1185,2134,2273,12741,12741,12741,12741,12741,1181,3121,10929,2030,2030,446,446,446,446,177,177,177,177,177,177,177,177,4969,4969,3084,3084,3084,286,3258,3258,5740,249,1514,1514,1997,6919,1552,1552,1552,1552,1552,2562,4458,11886,11886,11886,11886,11886,11886,11886,11886,7456,1421,1421
2030-03-30T21:00,1157,2082,2153,12065,12065,12065,12065,12065,1220,3024,10932,1932,1932,413,413,413,413,174,174,174,174,174,174,174,174,4852,4852,2904,2904,2904,257,3352,3352,5572,232,1467,1467,1929,6576,1403,1403,1403,1403,1403,2344,4215,11287,11287,11287,11287,11287,11287,11287,11287,7108,1357,1357
2030-03-30T22:00,1111,1958,1985,11485,11485,11485,11485,11485,1211,2852,10725,1879,1879,416,416,416,416,172,172,172,172,172,172,172,172,4701,4701,2721,2721,2721,228,3214,3214,5221,218,1389,1389,1831,6185,1261,1261,1261,1261,1261,2152,3924,10569,10569,10569,10569,10569,10569,10569,10569,6762,1283,1283
2030-03-30T23:00,1081,1832,1844,11414,11414,11414,11414,11414,1209,2728,10430,1866,1866,399,399,399,399,171,171,171,171,171,171,171,171,4549,4549,2531,2531,2531,206,3123,3123,4873,208,1340,1340,1738,5837,1160,1160,1160,1160,1160,2073,3623,10218,10218,10218,10218,10218,10218,10218,10218,6347,1235,1235
2030-03-31T00:00,1053,1726,1871,10714,10714,10714,10714,10714,1174,2643,10196,1859,1859,403,403,403,403,177,177,177,177,177,177,177,177,4280,4280,2357,2357,2357,194,3055,3055,4724,202,1312,1312,1622,6026,1116,1116,1116,1116,1116,2016,3333,9533,9533,9533,9533,9533,9533,9533,9533,6117,1221,1221
2030-03-31T01:00,1039,1655,1852,9895,9895,9895,9895,9895,1082,2591,10039,1856,1856,361,361,361,361,179,179,179,179,179,179,179,179,4126,4126,2267,2267,2267,186,3064,3064,4549,200,1288,1288,1562,6019,1087,1087,1087,1087,1087,1868,3137,8963,8963,8963,8963,8963,8963,8963,8963,5995,1206,1206
2030-03-31T02:00,1026,1574,1882,9463,9463,9463,9463,9463,1008,2554,9971,1849,1849,381,381,381,381,182,182,182,182,182,182,182,182,3964,3964,2221,2221,2221,181,3020,3020,4440,201,1273,1273,1510,6089,1085,1085,1085,1085,1085,1769,2987,8599,8599,8599,8599,8599,8599,8599,8599,5895,1198,1198
2030-03-31T03:00,1012,1510,1955,9399,9399,9399,9399,9399,989,2587,9940,1840,1840,396,396,396,396,188,188,188,188,188,188,188,188,3866,3866,2227,2227,2227,179,2985,2985,4431,206,1276,1276,1467,6250,1113,1113,1113,1113,1113,1742,2868,8276,8276,8276,8276,8276,8276,8276,8276,5864,1195,1195
2030-03-31T04:00,1016,1464,2081,9527,9527,9527,9527,9527,958,2622,9963,1853,1853,389,389,389,389,199,199,199,199,199,199,199,199,3810,3810,2269,2269,2269,189,3003,3003,4509,211,1293,1293,1437,6514,1166,1166,1166,1166,1166,1802,2784,8545,8545,8545,8545,8545,8545,8545,8545,5935,1203,1203
2030-03-31T05:00,1035,1502,2295,9890,9890,9890,9890,9890,942,2721,10025,1857,1857,420,420,420,420,219,219,219,219,219,219,219,219,3837,3837,2288,2288,2288,189,3031,3031,4731,215,1325,1325,1453,7163,1236,1236,1236,1236,1236,1919,2772,8836,8836,8836,8836,8836,8836,8836,8836,6092,1215,1215
2030-03-31T06:00,1061,1529,2518,10226,10226,10226,10226,10226,925,2790,10216,1858,1858,429,429,429,429,256,256,256,256,256,256,256,256,3952,3952,2396,2396,2396,210,3081,3081,4975,222,1373,1373,1508,7958,1320,1320,1320,1320,1320,1895,2883,8512,8512,8512,8512,8512,8512,8512,8512,6337,1236,1236
2030-03-31T07:00,1071,1618,2627,9205,9205,9205,9205,9205,923,2854,10383,1864,1864,430,430,430,430,249,249,249,249,249,249,249,249,4058,4058,2545,2545,2545,227,3136,3136,5071,231,1451,1451,1545,8300,1409,1409,1409,1409,1409,1606,2975,7866,7866,7866,7866,7866,7866,7866,7866,6752,1241,1241
2030-03-31T08:00,1097,1717,2613,7768,7768,7768,7768,7768,872,2899,10585,1872,1872,435,435,435,435,217,217,217,217,217,217,217,217,4111,4111,2708,2708,2708,245,3138,3138,5263,237,1502,1502,1565,8289,1470,1470,1470,1470,1470,1216,3098,6898,6898,6898,6898,6898,6898,6898,6898,7411,1254,1254
2030-03-31T09:00,1107,1793,2546,6417,6417,6417,6417,6417,865,2932,10784,1876,1876,432,432,432,432,202,202,202,202,202,202,202,202,4143,4143,2828,2828,2828,262,3238,3238,5347,237,1520,1520,1595,8095,1503,1503,1503,1503,1503,900,3261,5925,5925,5925,5925,5925,5925,5925,5925,7802,1265,1265
2030-03-31T10:00,1105,1850,2456,5286,5286,5286,5286,5286,946,2970,10907,1880,1880,427,427,427,427,195,195,195,195,195,195,195,195,4167,4167,2891,2891,2891,273,3264,3264,5320,237,1514,1514,1621,7804,1510,1510,1510,1510,1510,661,3385,5220,5220,5220,5220,5220,5220,5220,5220,7959,1263,1263
2030-03-31T11:00,1100,1894,2397,4656,4656,4656,4656,4656,960,2974,10943,1882,1882,426,426,426,426,191,191,191,191,191,191,191,191,4185,4185,2938,2938,2938,282,3265,3265,5303,234,1517,1517,1666,7506,1488,1488,1488,1488,1488,494,3498,4748,4748,4748,4748,4748,4748,4748,4748,7913,1267,1267
2030-03-31T12:00,1095,1915,2327,4396,4396,4396,4396,4396,983,3000,10945,1885,1885,426,426,426,426,186,186,186,186,186,186,186,186,4210,4210,2968,2968,2968,290,3220,3220,5269,233,1492,1492,1684,7159,1472,1472,1472,1472,1472,430,3576,4667,4667,4667,4667,4667,4667,4667,4667,7758,1267,1267
2030-03-31T13:00,1087,1930,2265,4635,4635,4635,4635,4635,1000,3008,10897,1891,1891,407,407,407,407,182,182,182,182,182,182,182,182,4253,4253,2971,2971,2971,298,3162,3162,5214,232,1476,1476,1715,6983,1452,1452,1452,1452,1452,526,3698,4909,4909,4909,4909,4909,4909,4909,4909,7597,1266,1266
2030-03-31T14:00,1079,1941,2253,5469,5469,5469,5469,5469,997,3045,10878,1903,1903,401,401,401,401,180,180,180,180,180,180,180,180,4361,4361,2970,2970,2970,303,3109,3109,5176,232,1453,1453,1739,6917,1459,1459,1459,1459,1459,790,3846,5626,5626,5626,5626,5626,5626,5626,5626,7380,1265,1265
2030-03-31T15:00,1073,1943,2263,6703,6703,6703,6703,6703,1024,3075,10865,1928,1928,409,409,409,409,180,180,180,180,180,180,180,180,4483,4483,2961,2961,2961,299,3090,3090,5183,236,1446,1446,1779,6944,1479,1479,1479,1479,1479,1231,3922,6590,6590,6590,6590,6590,6590,6590,6590,7305,1268,1268
2030-03-31T16:00,1072,1932,2337,8629,8629,8629,8629,8629,1067,3090,10936,1955,1955,434,434,434,434,182,182,182,182,182,182,182,182,4559,4559,3003,3003,3003,289,3072,3072,5286,239,1463,1463,1807,7166,1525,1525,1525,1525,1525,1803,4120,8184,8184,8184,8184,8184,8184,8184,8184,7477,1277,1277
2030-03-31T17:00,1094,1926,2378,10817,10817,10817,10817,10817,1142,3085,10958,1971,1971,437,437,437,437,185,185,185,185,185,185,185,185,4671,4671,3140,3140,3140,300,3101,3101,5463,253,1472,1472,1853,7385,1643,1643,1643,1643,1643,2302,4269,9759,9759,9759,9759,9759,9759,9759,9759,7698,1287,1287
2030-03-31T18:00,1112,1930,2509,12415,12415,12415,12415,12415,1068,3113,10885,2206,2206,436,436,436,436,190,190,190,190,190,190,190,190,4779,4779,3269,3269,3269,313,3146,3146,5558,268,1488,1488,1881,7800,1782,1782,1782,1782,1782,2740,4347,11391,11391,11391,11391,11391,11391,11391,11391,7709,1300,1300
2030-03-31T19:00,1168,2099,2574,12797,12797,12797,12797,12797,1116,3221,10917,2278,2278,448,448,448,448,194,194,194,194,194,194,194,194,4831,4831,3261,3261,3261,309,3190,3190,5772,264,1525,1525,1910,8051,1727,1727,1727,1727,1727,2751,4308,11629,11629,11629,11629,11629,11629,11629,11629,8001,1406,1406
2030-03-31T20:00,1191,2171,2428,12366,12366,12366,12366,12366,1139,3194,11094,2043,2043,442,442,442,442,189,189,189,189,189,189,189,189,4988,4988,3123,3123,3123,286,3350,3350,5887,244,1574,1574,1957,7545,1563,1563,1563,1563,1563,2605,4575,11616,11616,11616,11616,11616,11616,11616,11616,8292,1540,1540
2030-03-31T21:00,1160,2113,2207,11634,11634,11634,11634,11634,1178,3063,11075,1894,1894,414,414,414,414,184,184,184,184,184,184,184,184,4892,4892,2910,2910,2910,247,3425,3425,5608,226,1518,1518,1918,6790,1379,1379,1379,1379,1379,2372,4356,10893,10893,10893,10893,10893,10893,10893,10893,7737,1415,1415
2030-03-31T22:00,1106,1972,2063,11043,11043,11043,11043,11043,1162,2865,10700,1875,1875,399,399,399,399,179,179,179,179,179,179,179,179,4732,4732,2700,2700,2700,219,3307,3307,5160,214,1420,1420,1821,6394,1229,1229,1229,1229,1229,2186,3950,10273,10273,10273,10273,10273,10273,10273,10273,6857,1288,1288
2030-03-31T23:00,1064,1829,1962,11112,11112,11112,11112,11112,1102,2779,10332,1866,1866,413,413,413,413,178,178,178,178,178,178,178,178,4545,4545,2482,2482,2482,202,3121,3121,4873,206,1330,1330,1712,6245,1139,1139,1139,1139,1139,2117,3593,9888,9888,9888,9888,9888,9888,9888,9888,6385,1238,1238
2030-04-01T00:00,1028,1720,1945,11467,11467,11467,11467,11467,1132,2712,10033,1859,1859,394,394,394,394,179,179,179,179,179,179,179,179,4263,4263,2324,2324,2324,188,3019,3019,4639,203,1284,1284,1602,6162,1107,1107,1107,1107,1107,1955,3310,9997,9997,9997,9997,9997,9997,9997,9997,6152,1216,1216
2030-04-01T01:00,1007,1646,1940,10859,10859,10859,10859,10859,1026,2659,9953,1855,1855,387,387,387,387,183,183,183,183,183,183,183,183,4091,4091,2260,2260,2260,184,2974,2974,4484,203,1254,1254,1534,6205,1100,1100,1100,1100,1100,1830,3130,9451,9451,9451,9451,9451,9451,9451,9451,6030,1203,1203
2030-04-01T02:00,992,1548,1992,10563,10563,10563,10563,10563,983,2657,9855,1850,1850,391,391,391,391,188,188,188,188,188,188,188,188,3929,3929,2273,2273,2273,182,2989,2989,4434,210,1238,1238,1477,6348,1132,1132,1132,1132,1132,1776,2982,9190,9190,9190,9190,9190,9190,9190,9190,6023,1197,1197
2030-04-01T03:00,999,1537,2092,10716,10716,10716,10716,10716,943,2689,9860,1855,1855,404,404,404,404,198,198,198,198,198,198,198,198,3856,3856,2389,2389,2389,195,2940,2940,4472,227,1250,1250,1444,6593,1238,1238,1238,1238,1238,1796,2885,9415,9415,9415,9415,9415,9415,9415,9415,6027,1195,1195
2030-04-01T04:00,1019,1560,2387,11374,11374,11374,11374,11374,921,2799,9958,1862,1862,421,421,421,421,222,222,222,222,222,222,222,222,3868,3868,2664,2664,2664,213,2976,2976,4689,258,1275,1275,1425,7558,1464,1464,1464,1464,1464,1986,2859,10029,10029,10029,10029,10029,10029,10029,10029,6097,1205,1205
2030-04-01T05:00,1051,1702,2891,12558,12558,12558,12558,12558,912,3004,10201,1869,1869,446,446,446,446,289,289,289,289,289,289,289,289,3973,3973,2890,2890,2890,238,3053,3053,5015,281,1341,1341,1484,9001,1639,1639,1639,1639,1639,2291,2969,10804,10804,10804,10804,10804,10804,10804,10804,6402,1236,1236
2030-04-01T06:00,1091,1842,3172,13244,13244,13244,13244,13244,919,3184,10725,1873,1873,477,477,477,477,295,295,295,295,295,295,295,295,4225,4225,3166,3166,3166,265,3158,3158,5596,291,1485,1485,1594,9490,1698,1698,1698,1698,1698,2312,3178,11099,11099,11099,11099,11099,11099,11099,11099,7428,1301,1301
2030-04-01T07:00,1122,2007,3128,11737,11737,11737,11737,11737,916,3231,11081,1878,1878,481,481,481,481,272,272,272,272,272,272,272,272,4488,4488,3371,3371,3371,289,3327,3327,5771,295,1604,1604,1675,9408,1724,1724,1724,1724,1724,2019,3387,10375,10375,10375,10375,10375,10375,10375,10375,8700,1358,1358
2030-04-01T08:00,1154,2123,3009,9824,9824,9824,9824,9824,843,3293,11145,1884,1884,474,474,474,474,225,225,225,225,225,225,225,225,4500,4500,3507,3507,3507,305,3369,3369,5803,300,1641,1641,1665,8828,1757,1757,1757,1757,1757,1595,3453,9226,9226,9226,9226,9226,9226,9226,9226,8899,1346,1346
2030-04-01T09:00,1181,2217,2911,8058,8058,8058,8058,8058,850,3366,11247,1894,1894,448,448,448,448,208,208,208,208,208,208,208,208,4444,4444,3617,3617,3617,330,3419,3419,5790,301,1615,1615,1669,8439,1777,1777,1777,1777,1777,1193,3478,8104,8104,8104,8104,8104,8104,8104,8104,8823,1340,1340
2030-04-01T10:00,1190,2289,2792,6781,6781,6781,6781,6781,904,3380,11302,1916,1916,448,448,448,448,196,196,196,196,196,196,196,196,4412,4412,3674,3674,3674,349,3441,3441,5764,300,1608,1608,1685,8012,1767,1767,1767,1767,1767,909,3555,7359,7359,7359,7359,7359,7359,7359,7359,8611,1339,1339
2030-04-01T11:00,1188,2332,2725,6099,6099,6099,6099,6099,910,3401,11280,1936,1936,451,451,451,451,189,189,189,189,189,189,189,189,4401,4401,3701,3701,3701,359,3436,3436,5728,300,1591,1591,1728,7631,1760,1760,1760,1760,1760,780,3658,6894,6894,6894,6894,6894,6894,6894,6894,8436,1331,1331
2030-04-01T12:00,1171,2358,2635,6082,6082,6082,6082,6082,937,3427,11259,2003,2003,440,440,440,440,185,185,185,185,185,185,185,185,4393,4393,3679,3679,3679,368,3367,3367,5709,301,1576,1576,1758,7312,1725,1725,1725,1725,1725,823,3767,6896,6896,6896,6896,6896,6896,6896,6896,8234,1320,1320
2030-04-01T13:00,1172,2394,2547,6288,6288,6288,6288,6288,973,3321,11245,2050,2050,440,440,440,440,182,182,182,182,182,182,182,182,4408,4408,3666,3666,3666,374,3301,3301,5714,297,1580,1580,1789,7081,1693,1693,1693,1693,1693,897,3875,7228,7228,7228,7228,7228,7228,7228,7228,7890,1327,1327
2030-04-01T14:00,1163,2429,2492,7085,7085,7085,7085,7085,1008,3319,11220,2083,2083,442,442,442,442,178,178,178,178,178,178,178,178,4486,4486,3610,3610,3610,372,3257,3257,5765,291,1559,1559,1822,6949,1675,1675,1675,1675,1675,1137,3953,7857,7857,7857,7857,7857,7857,7857,7857,7669,1331,1331
2030-04-01T15:00,1165,2432,2468,8310,8310,8310,8310,8310,1021,3305,11163,2126,2126,445,445,445,445,178,178,178,178,178,178,178,178,4553,4553,3512,3512,3512,363,3227,3227,5760,288,1540,1540,1855,6952,1678,1678,1678,1678,1678,1541,4125,8578,8578,8578,8578,8578,8578,8578,8578,7473,1343,1343
2030-04-01T16:00,1167,2406,2516,10182,10182,10182,10182,10182,1085,3299,11169,2101,2101,454,454,454,454,179,179,179,179,179,179,179,179,4642,4642,3410,3410,3410,354,3211,3211,5824,285,1555,1555,1882,7126,1671,1671,1671,1671,1671,2039,4278,10050,10050,10050,10050,10050,10050,10050,10050,7581,1356,1356
2030-04-01T17:00,1171,2323,2598,12319,12319,12319,12319,12319,1098,3300,11123,2171,2171,460,460,460,460,180,180,180,180,180,180,180,180,4741,4741,3459,3459,3459,363,3210,3210,5953,296,1550,1550,1905,7446,1785,1785,1785,1785,1785,2521,4457,11537,11537,11537,11537,11537,11537,11537,11537,7831,1370,1370
2030-04-01T18:00,1183,2302,2719,13638,13638,13638,13638,13638,1024,3325,11057,2549,2549,449,449,449,449,186,186,186,186,186,186,186,186,4837,4837,3547,3547,3547,371,3236,3236,6022,310,1562,1562,1928,7894,1908,1908,1908,1908,1908,2898,4521,12684,12684,12684,12684,12684,12684,12684,12684,7796,1376,1376
2030-04-01T19:00,1238,2466,2767,14346,14346,14346,14346,14346,1081,3447,11045,2578,2578,447,447,447,447,189,189,189,189,189,189,189,189,4936,4936,3484,3484,3484,362,3260,3260,6212,302,1573,1573,1960,8126,1819,1819,1819,1819,1819,2946,4568,13120,13120,13120,13120,13120,13120,13120,13120,8147,1509,1509
2030-04-01T20:00,1244,2528,2609,14081,14081,14081,14081,14081,1116,3377,11175,2260,2260,474,474,474,474,185,185,185,185,185,185,185,185,5127,5127,3260,3260,3260,334,3439,3439,6273,280,1603,1603,2005,7567,1619,1619,1619,1619,1619,2752,4782,13115,13115,13115,13115,13115,13115,13115,13115,8397,1643,1643
2030-04-01T21:00,1194,2421,2360,12977,12977,12977,12977,12977,1157,3175,11099,1922,1922,434,434,434,434,178,178,178,178,178,178,178,178,5009,5009,3008,3008,3008,282,3496,3496,5815,260,1567,1567,1958,6841,1415,1415,1415,1415,1415,2462,4582,12180,12180,12180,12180,12180,12180,12180,12180,7812,1512,1512
2030-04-01T22:00,1121,2269,2157,12284,12284,12284,12284,12284,1140,2992,10775,1880,1880,426,426,426,426,174,174,174,174,174,174,174,174,4816,4816,2748,2748,2748,245,3375,3375,5368,245,1448,1448,1858,6403,1257,1257,1257,1257,1257,2296,4149,11415,11415,11415,11415,11415,11415,11415,11415,6849,1307,1307
2030-04-01T23:00,1084,2089,2060,12109,12109,12109,12109,12109,1070,2843,10320,1870,1870,418,418,418,418,171,171,171,171,171,171,171,171,4602,4602,2581,2581,2581,222,3164,3164,4917,236,1356,1356,1723,6280,1162,1162,1162,1162,1162,2132,3681,10800,10800,10800,10800,10800,10800,10800,10800,6398,1245,1245
2030-04-02T00:00,1063,1946,2027,10633,10633,10633,10633,10633,1157,2776,10017,1861,1861,412,412,412,412,174,174,174,174,174,174,174,174,4335,4335,2433,2433,2433,206,3062,3062,4728,231,1324,1324,1614,6188,1117,1117,1117,1117,1117,1953,3376,9942,9942,9942,9942,9942,9942,9942,9942,6124,1226,1226
