pras_ts,psy_no_scaling,psy_scaling
0,0.04683,44.582159999999995
2,0.00635,6.0451999999999995
28,0.00138,1.31376
35,0.0,0.0
58,0.0,0.0
53,0.0,0.0
55,0.0,0.0
97,0.0,0.0
162,0.0,0.0
204,0.00089,0.8472799999999999
296,0.00891,8.48232
649,0.0265,25.227999999999998
683,0.0412,39.2224
666,0.0374,35.604800000000004
663,0.00306,2.9131199999999997
623,0.03907,37.19464
441,0.10077,95.93304
78,0.23646,225.10992000000002
20,0.28051,267.04552
50,0.32545,309.8284
363,0.3544,337.3888
614,0.40317,383.81784
204,0.30151,287.03752
190,0.16863,160.53576
109,0.04938,47.00976
6,0.00927,8.825040000000001
0,0.0,0.0
0,0.0,0.0
36,0.0,0.0
651,0.0,0.0
302,0.00224,2.1324799999999997
401,0.00464,4.41728
235,0.03873,36.870960000000004
310,0.01026,9.76752
9,0.01536,14.622720000000001
49,0.007,6.664
84,0.0652,62.07039999999999
66,0.08262,78.65424
194,0.09724,92.57248
90,0.16652,158.52704
94,0.27244,259.36288
17,0.57712,549.41824
39,0.56279,535.77608
40,0.53023,504.77896
11,0.4495,427.92400000000004
16,0.40511,385.66472000000005
12,0.44515,423.7828
0,0.24228,230.65055999999998
5,0.11399,108.51848
3,0.26196,249.38592000000003
27,0.3265,310.82800000000003
62,0.11958,113.84016000000001
107,0.10215,97.24680000000001
103,0.26736,254.52671999999998
111,0.15087,143.62824
202,0.32792,312.17984
249,0.59193,563.5173599999999
232,0.00902,8.58704
150,0.00218,2.07536
150,0.14575,138.754
62,0.07679,73.10408
49,0.16855,160.4596
189,0.27343,260.30536
106,0.32792,312.17984
139,0.52913,503.73176
135,0.64527,614.29704
235,0.42316,402.84832
301,0.10694,101.80687999999999
371,0.2407,229.1464
429,0.31945,304.1164
106,0.34913,332.37176
197,0.05968,56.81536
531,0.11569,110.13688
632,0.08307,79.08264
677,0.04123,39.25096
634,0.10923,103.98696
710,0.2522,240.09439999999998
707,0.26572,252.96544
738,0.35856,341.34911999999997
743,0.28783,274.01416
724,0.7133,679.0616
730,0.27867,265.29384
589,0.2502,238.19039999999998
418,0.29766,283.37232
535,0.09316,88.68832
498,0.04118,39.20336
511,0.37859,360.41767999999996
520,0.23763,226.22376
300,0.48995,466.4324
103,0.61054,581.23408
84,0.69627,662.84904
81,0.65514,623.69328
102,0.6241,594.1432
164,0.49732,473.44864
120,0.28627,272.52904
59,0.65706,625.52112
102,0.51379,489.12807999999995
84,0.1427,135.8504
111,0.0661,62.927200000000006
140,0.0276,26.275199999999998
224,0.15459,147.16968
180,0.29829,283.97208
151,0.5567,529.9784
221,0.57841,550.64632
171,0.6541,622.7032
143,0.66708,635.06016
132,0.37196,354.10592
126,0.45108,429.42816
188,0.28358,269.96816
74,0.23382,222.59664
15,0.19603,186.62056
0,0.06613,62.95576
0,0.05046,48.03792
59,0.02819,26.83688
47,0.06675,63.54600000000001
69,0.14885,141.70520000000002
51,0.23129,220.18807999999999
92,0.24172,230.11744
77,0.18655,177.5956
34,0.03054,29.074080000000002
23,0.01087,10.348239999999999
55,0.02773,26.398960000000002
56,0.11665,111.05080000000001
23,0.26038,247.88176
222,0.47401,451.25752
209,0.61812,588.45024
92,0.62198,592.12496
100,0.7271,692.1992
101,0.37229,354.42008
379,0.49159,467.99368000000004
608,0.46552,443.17503999999997
433,0.1326,126.23519999999999
440,0.14308,136.21216
252,0.30595,291.2644
168,0.08218,78.23536
187,0.15818,150.58736
198,0.13137,125.06423999999998
156,0.42154,401.30608
96,0.59926,570.49552
118,0.61032,581.02464
139,0.61791,588.25032
106,0.60464,575.6172799999999
59,0.58399,555.95848
28,0.49992,475.92384
25,0.46442,442.12784
18,0.50291,478.77031999999997
50,0.57302,545.51504
71,0.7618,725.2336
62,0.80035,761.9332
360,0.82535,785.7332
59,0.83231,792.35912
122,0.82412,784.56224
692,0.81312,774.09024
494,0.81768,778.4313599999999
22,0.7927,754.6504
230,0.66661,634.6127200000001
110,0.66749,635.45048
76,0.59712,568.4582399999999
184,0.59067,562.31784
88,0.6076,578.4352
58,0.50463,480.40776
67,0.34022,323.88944000000004
59,0.29797,283.66744
51,0.25119,239.13288000000003
48,0.21319,202.95687999999998
29,0.33518,319.09135999999995
30,0.56785,540.5932
37,0.56614,538.96528
25,0.51325,488.614
19,0.42063,400.43976
18,0.4064,386.89279999999997
16,0.224,213.248
19,0.07096,67.55391999999999
41,0.06892,65.61184
302,0.05251,49.98952
102,0.03584,34.119679999999995
106,0.00798,7.596959999999999
7,0.0359,34.1768
13,0.12578,119.74256
24,0.03896,37.08992
30,0.02409,22.93368
5,0.00882,8.39664
26,0.09969,94.90488
28,0.04548,43.29696
29,0.08445,80.3964
63,0.25437,242.16024
153,0.21402,203.74704
153,0.06405,60.97559999999999
122,0.03568,33.967360000000006
89,0.02377,22.62904
57,0.00814,7.74928
5,0.0,0.0
0,0.00481,4.57912
0,0.01215,11.566799999999999
0,0.00504,4.798080000000001
0,0.00284,2.70368
0,0.002,1.9040000000000001
9,0.00367,3.49384
13,0.00128,1.21856
31,0.00168,1.5993600000000001
35,0.00628,5.97856
25,0.0048,4.569599999999999
40,0.00133,1.26616
55,0.01872,17.82144
674,0.13835,131.7092
592,0.0254,24.180799999999998
619,0.01949,18.55448
594,0.03302,31.43504
481,0.13693,130.35736
427,0.26314,250.50928
336,0.3745,356.524
409,0.50506,480.81711999999993
315,0.55812,531.33024
345,0.5729,545.4008
455,0.36028,342.98656
331,0.15084,143.59968
244,0.09347,88.98344
170,0.12517,119.16184
129,0.19429,184.96408
142,0.12516,119.15231999999999
163,0.28488,271.20576
181,0.39736,378.28672
193,0.18253,173.76856
285,0.03281,31.23512
358,0.03707,35.290639999999996
434,0.17897,170.37944
507,0.15557,148.10264
667,0.20728,197.33056
707,0.32482,309.22864
692,0.63896,608.2899199999999
650,0.58703,558.85256
564,0.42979,409.16008
521,0.37267,354.78184
495,0.38479,366.32008
442,0.35674,339.61648
410,0.271,257.992
361,0.1993,189.7336
272,0.14638,139.35376000000002
101,0.01826,17.383519999999997
60,0.00651,6.19752
66,0.01909,18.17368
70,0.02643,25.16136
58,0.05438,51.76976
34,0.08211,78.16872000000001
41,0.08338,79.37776
63,0.0705,67.116
69,0.05673,54.00696
123,0.05069,48.25688
82,0.04342,41.33584
139,0.02707,25.77064
109,0.05295,50.4084
142,0.11287,107.45224
154,0.12337,117.44824
301,0.09778,93.08656
347,0.12618,120.12335999999999
323,0.19725,187.782
234,0.31396,298.88992
255,0.22254,211.85808
267,0.19554,186.15408
226,0.17513,166.72376
308,0.11383,108.36616
232,0.24811,236.20072
173,0.14482,137.86864
51,0.35732,340.16864000000004
39,0.41839,398.30728
82,0.3784,360.2368
68,0.24198,230.36496
77,0.11624,110.66047999999999
122,0.09374,89.24048
333,0.09646,91.82992
384,0.07429,70.72408
452,0.0537,51.1224
380,0.10869,103.47287999999999
367,0.13258,126.21616
327,0.12103,115.22055999999999
183,0.22763,216.70376
209,0.34875,332.01
109,0.56371,536.65192
44,0.57744,549.7228799999999
24,0.35917,341.92984
4,0.37819,360.03688
1,0.36319,345.75688
7,0.39131,372.52711999999997
65,0.32731,311.59911999999997
122,0.29146,277.46992
200,0.25385,241.66520000000003
185,0.15291,145.57031999999998
128,0.02236,21.286720000000003
25,0.01558,14.83216
19,0.03088,29.39776
38,0.06628,63.098560000000006
170,0.20242,192.70383999999999
305,0.2731,259.9912
350,0.51182,487.25264000000004
520,0.6412,610.4224
443,0.74412,708.40224
275,0.71459,680.28968
118,0.4833,460.1016
45,0.07359,70.05768
1,0.57802,550.27504
0,0.50208,477.98015999999996
156,0.7049,671.0648
370,0.46409,441.81368
494,0.24707,235.21064
593,0.36088,343.55776
550,0.54829,521.97208
520,0.72153,686.89656
511,0.74718,711.3153599999999
470,0.75027,714.25704
139,0.73601,700.6815200000001
72,0.6685,636.412
3,0.54492,518.76384
19,0.5934,564.9168000000001
42,0.67904,646.4460799999999
99,0.72563,690.79976
124,0.73807,702.64264
116,0.73893,703.46136
120,0.72118,686.56336
144,0.77091,733.9063199999999
170,0.7437,708.0024000000001
156,0.59895,570.2004
187,0.58514,557.05328
353,0.70181,668.1231200000001
562,0.69965,666.0668
556,0.31401,298.93752
524,0.25107,239.01864
507,0.33413,318.09175999999997
405,0.45396,432.16992
467,0.38701,368.43352000000004
600,0.33996,323.64191999999997
639,0.23724,225.85248
676,0.38722,368.63344
658,0.20685,196.9212
636,0.0306,29.1312
592,0.00307,2.92264
531,0.00824,7.844480000000001
382,0.0225,21.419999999999998
290,0.01983,18.87816
223,0.03595,34.2244
121,0.04414,42.02128
90,0.04969,47.30488
109,0.0548,52.1696
84,0.05613,53.43576
58,0.04625,44.03
94,0.09682,92.17264
103,0.15581,148.33112
108,0.07589,72.24728
132,0.06609,62.91768
110,0.04555,43.3636
39,0.02225,21.182
12,0.00736,7.0067200000000005
6,0.0,0.0
7,0.0,0.0
1,0.01218,11.59536
0,0.02992,28.483839999999997
0,0.06819,64.91688
0,0.08678,82.61456
0,0.12508,119.07616
0,0.05521,52.559920000000005
0,0.00107,1.01864
0,0.0,0.0
0,0.0,0.0
0,0.00573,5.45496
0,0.01351,12.861519999999999
35,0.01684,16.03168
20,0.03112,29.62624
50,0.02943,28.01736
124,0.02706,25.761120000000002
18,0.03799,36.16648
10,0.01252,11.91904
60,0.0,0.0
56,0.00591,5.626320000000001
86,0.00564,5.36928
76,0.00484,4.607679999999999
97,0.18122,172.52143999999998
179,0.03099,29.50248
207,0.00458,4.36016
257,0.00203,1.93256
297,0.0,0.0
179,0.0,0.0
174,0.0,0.0
157,0.0,0.0
160,0.0,0.0
16,0.00136,1.29472
26,0.01249,11.89048
51,0.02825,26.894000000000002
92,0.02952,28.10304
118,0.03609,34.357679999999995
152,0.06381,60.74712
179,0.09918,94.41936
377,0.12486,118.86672
356,0.1658,157.8416
287,0.33067,314.79784
532,0.39377,374.86904
38,0.36553,347.98456000000004
70,0.53414,508.50127999999995
14,0.61387,584.4042400000001
63,0.59672,568.07744
309,0.38057,362.30264
346,0.2751,261.8952
191,0.17083,162.63016000000002
122,0.11437,108.88024
176,0.08192,77.98784
227,0.04314,41.06928
284,0.02347,22.34344
152,0.00913,8.691759999999999
107,0.00756,7.19712
78,0.00107,1.01864
65,0.00225,2.142
41,0.01685,16.0412
27,0.02928,27.87456
28,0.04377,41.66904
59,0.02745,26.1324
35,0.01687,16.06024
30,0.01822,17.34544
51,0.02543,24.20936
50,0.05093,48.48536
28,0.04125,39.27
61,0.07447,70.89544
148,0.04589,43.68728
161,0.08919,84.90888000000001
0,0.01429,13.60408
295,0.02236,21.286720000000003
106,0.03202,30.48304
36,0.02087,19.86824
30,0.015,14.28
23,0.02309,21.98168
58,0.0843,80.2536
53,0.14987,142.67624
87,0.1457,138.7064
133,0.12278,116.88656
28,0.01982,18.86864
0,0.0,0.0
0,0.0,0.0
5,0.0,0.0
15,0.00064,0.60928
50,0.0,0.0
28,0.00741,7.05432
70,0.01444,13.746879999999999
57,0.0097,9.2344
23,0.05254,50.018080000000005
0,0.07798,74.23696
17,0.03413,32.49176
60,0.05497,52.33144
133,0.049,46.648
205,0.15028,143.06656
418,0.09671,92.06792
324,0.02787,26.532239999999998
358,0.02683,25.54216
133,0.03584,34.119679999999995
94,0.13617,129.63384000000002
46,0.22583,214.99016
37,0.20658,196.66416
165,0.11576,110.20352
114,0.14028,133.54656
132,0.00867,8.25384
326,0.00173,1.64696
317,0.0,0.0
369,0.0,0.0
443,0.00204,1.9420800000000003
533,0.00997,9.491439999999999
665,0.01858,17.68816
668,0.04864,46.30528
741,0.03585,34.1292
649,0.14367,136.77383999999998
612,0.12883,122.64616
635,0.12311,117.20072
633,0.06767,64.42183999999999
644,0.6213,591.4775999999999
590,0.15316,145.80831999999998
633,0.00791,7.530320000000001
135,0.04488,42.72576
15,0.08821,83.97592
2,0.2681,255.2312
11,0.34523,328.65896
24,0.33782,321.60464
15,0.31891,303.60232
54,0.3737,355.76239999999996
6,0.08434,80.29168
8,0.01777,16.91704
18,0.00791,7.530320000000001
61,0.03708,35.300160000000005
72,0.00939,8.93928
67,0.01748,16.64096
95,0.02122,20.201439999999998
150,0.00059,0.5616800000000001
276,0.03538,33.681760000000004
278,0.05078,48.34256
202,0.0,0.0
97,0.06806,64.79312
112,0.28329,269.69208
73,0.43601,415.08152
72,0.41289,393.07128
25,0.16569,157.73688
15,0.50376,479.57952
15,0.51148,486.92896
62,0.41566,395.70831999999996
49,0.52125,496.23
24,0.55131,524.84712
32,0.73605,700.7196
47,0.35688,339.74976
87,0.17018,162.01136
49,0.22245,211.7724
124,0.67147,639.2394400000001
222,0.01695,16.1364
255,0.15949,151.83447999999999
282,0.58541,557.3103199999999
172,0.25916,246.72032000000002
172,0.19868,189.14336
176,0.66326,631.4235199999999
303,0.10657,101.45464
370,0.54456,518.4211200000001
347,0.53011,504.66472
407,0.11459,109.08968
521,0.12346,117.53392
596,0.33372,317.70144
655,0.17594,167.49488000000002
661,0.41496,395.04192
616,0.42346,403.13392
354,0.59887,570.12424
193,0.66654,634.5460800000001
92,0.77774,740.4084799999999
42,0.68913,656.0517600000001
16,0.61276,583.3475199999999
21,0.51934,494.41168000000005
39,0.51225,487.662
10,0.60229,573.38008
10,0.65228,620.97056
4,0.67107,638.85864
0,0.75564,719.36928
8,0.79825,759.934
25,0.80454,765.92208
26,0.79121,753.23192
51,0.73389,698.66328
135,0.64888,617.73376
190,0.50653,482.21656
449,0.56604,538.87008
541,0.62905,598.8556
562,0.58933,561.04216
361,0.64586,614.85872
234,0.5837,555.6824
96,0.54055,514.6036
86,0.36842,350.73584
60,0.26628,253.49856000000003
42,0.47446,451.68592
11,0.62941,599.19832
65,0.4152,395.2704
50,0.50517,480.92184000000003
12,0.49486,471.10672
9,0.38619,367.65288
0,0.29055,276.6036
0,0.13808,131.45216000000002
0,0.11441,108.91832
0,0.11524,109.70848
2,0.26924,256.31647999999996
15,0.19586,186.45872
16,0.09573,91.13495999999999
36,0.07886,75.07472
12,0.06397,60.89944
17,0.03604,34.31008
33,0.02835,26.9892
58,0.01481,14.099120000000001
62,0.00784,7.46368
342,0.20662,196.70224
170,0.47381,451.06712
199,0.37548,357.45696
317,0.12389,117.94328
240,0.00669,6.36888
67,0.01867,17.77384
87,0.026,24.752
73,0.06507,61.94664
167,0.04173,39.726960000000005
211,0.04522,43.049440000000004
173,0.09982,95.02864000000001
87,0.06037,57.47224
78,0.00883,8.40616
82,0.0,0.0
80,0.0,0.0
104,0.0,0.0
62,0.0,0.0
117,0.01251,11.90952
132,0.00123,1.17096
80,0.01923,18.30696
97,0.0482,45.8864
41,0.0,0.0
32,0.15867,151.05384
8,0.0557,53.0264
23,0.02787,26.532239999999998
33,0.05416,51.56032
49,0.0894,85.10879999999999
54,0.13753,130.92856
102,0.22703,216.13256
114,0.25442,242.20783999999998
146,0.29708,282.82016
196,0.31924,303.91648000000004
178,0.28224,268.69248
224,0.30908,294.24416
238,0.32922,313.41744
180,0.22642,215.55184
157,0.06951,66.17352
126,0.01492,14.20384
168,0.0,0.0
277,0.0,0.0
273,0.00294,2.79888
365,0.02699,25.69448
296,0.0638,60.73759999999999
353,0.10085,96.00919999999999
386,0.08799,83.76648
463,0.08462,80.55824
495,0.07461,71.02871999999999
537,0.03149,29.978479999999998
550,0.01233,11.73816
563,0.01182,11.252640000000001
490,0.07706,73.36112
247,0.22757,216.64664
91,0.25043,238.40936
69,0.39429,375.36408
57,0.50979,485.32007999999996
55,0.66009,628.40568
56,0.7227,688.0104
54,0.68422,651.3774400000001
60,0.6406,609.8512
64,0.43511,414.22472
72,0.2639,251.23280000000003
133,0.17712,168.61824
133,0.1629,155.08079999999998
141,0.17003,161.86855999999997
189,0.16217,154.38584
383,0.21102,200.89104
733,0.19247,183.23144
738,0.14143,134.64136
761,0.10378,98.79856
745,0.1166,111.00319999999999
721,0.07082,67.42063999999999
729,0.12268,116.79136
759,0.14951,142.33352
781,0.25073,238.69496
760,0.11189,106.51928000000001
363,0.07369,70.15288000000001
137,0.57892,551.13184
96,0.64264,611.79328
104,0.5339,508.2728
31,0.48441,461.15832
137,0.43555,414.6436
95,0.23927,227.78504
20,0.09107,86.69864
3,0.02012,19.154239999999998
10,0.04871,46.37192
9,0.07193,68.47735999999999
4,0.13049,124.22648
3,0.12846,122.29391999999999
1,0.12702,120.92304
21,0.17306,164.75312
22,0.26502,252.29904
3,0.24228,230.65055999999998
3,0.23597,224.64344
0,0.18393,175.10136
0,0.12754,121.41807999999999
0,0.09502,90.45903999999999
0,0.15389,146.50328
0,0.11795,112.2884
2,0.14053,133.78456
48,0.18319,174.39687999999998
61,0.08463,80.56775999999999
186,0.08939,85.09928
242,0.09254,88.09808
317,0.06501,61.88952
342,0.08057,76.70264
445,0.08061,76.74072
525,0.08772,83.50944000000001
444,0.04473,42.58296
320,0.05296,50.41792
235,0.10301,98.06552
192,0.08656,82.40512
119,0.07504,71.43808
102,0.04881,46.46712
219,0.05634,53.63568
213,0.092,87.584
277,0.0618,58.833600000000004
401,0.05729,54.54008
402,0.07333,69.81016000000001
397,0.13514,128.65328000000002
782,0.16436,156.47072
581,0.33137,315.46424
794,0.46544,443.09888
754,0.53533,509.63415999999995
628,0.57504,547.43808
477,0.40545,385.98839999999996
492,0.23369,222.47288
468,0.1201,114.3352
674,0.14084,134.07968
637,0.15541,147.95032
626,0.15803,150.44456
720,0.1734,165.0768
666,0.10699,101.85448
612,0.01288,12.26176
623,0.01409,13.41368
679,0.08545,81.3484
670,0.18419,175.34887999999998
683,0.28202,268.48304
677,0.30079,286.35208
718,0.20474,194.91248000000002
746,0.22866,217.68432
768,0.21205,201.8716
696,0.177,168.504
703,0.15342,146.05584
626,0.13383,127.40616
687,0.18322,174.42543999999998
667,0.27223,259.16296
685,0.32657,310.89464000000004
532,0.19518,185.81135999999998
38,0.07721,73.50392
31,0.06662,63.42224
77,0.10866,103.44432
112,0.15061,143.38072
220,0.15258,145.25616
373,0.18738,178.38576
385,0.2326,221.4352
322,0.22836,217.39872
201,0.17216,163.89632
188,0.29196,277.94592
207,0.33052,314.65504
166,0.34282,326.36464
424,0.38516,366.67232
190,0.44324,421.96448000000004
227,0.63648,605.9289600000001
308,0.67921,646.60792
149,0.66838,636.2977599999999
397,0.64768,616.59136
472,0.57898,551.1889600000001
667,0.45605,434.1596
105,0.59974,570.95248
350,0.62924,599.03648
241,0.55782,531.04464
346,0.55761,530.84472
437,0.45779,435.81608
368,0.19883,189.28616
279,0.15652,149.00704
195,0.09307,88.60264
142,0.11768,112.03136
175,0.16145,153.7004
208,0.16161,153.85272
93,0.0761,72.4472
134,0.0108,10.281600000000001
110,0.01369,13.03288
179,0.0372,35.4144
193,0.0546,51.979200000000006
211,0.05877,55.949040000000004
213,0.05972,56.85344
195,0.0597,56.8344
232,0.1043,99.2936
217,0.14728,140.21056
169,0.09386,89.35472
247,0.05282,50.284639999999996
775,0.03955,37.6516
187,0.08451,80.45352
99,0.08687,82.70024000000001
202,0.04209,40.069680000000005
162,0.0109,10.3768
109,0.01525,14.517999999999999
169,0.03474,33.07248
140,0.05622,53.52144
250,0.40038,381.16176
356,0.51269,488.08088
413,0.41461,394.70871999999997
378,0.2964,282.1728
247,0.36447,346.97544
148,0.13707,130.49063999999998
132,0.10721,102.06392
414,0.09675,92.10600000000001
187,0.09314,88.66928
557,0.22738,216.46576
335,0.30655,291.8356
437,0.36062,343.31024
262,0.40739,387.83527999999995
637,0.43422,413.37744
169,0.75113,715.07576
138,0.64331,612.4311200000001
253,0.62738,597.26576
217,0.6692,637.0784
290,0.63245,602.0924
575,0.56818,540.90736
363,0.53979,513.88008
380,0.70948,675.42496
568,0.81934,780.01168
155,0.7867,748.9384
105,0.76152,724.96704
212,0.73862,703.16624
417,0.61388,584.41376
443,0.59514,566.57328
348,0.6821,649.3592
315,0.69023,657.09896
336,0.67784,645.30368
291,0.70797,673.98744
269,0.74026,704.72752
211,0.77499,737.79048
283,0.81524,776.10848
185,0.75731,720.95912
185,0.74745,711.5723999999999
162,0.79726,758.9915199999999
192,0.79896,760.60992
257,0.80794,769.15888
273,0.77021,733.23992
306,0.75021,714.19992
615,0.74506,709.29712
723,0.55084,524.39968
697,0.10432,99.31264
681,0.05794,55.158879999999996
673,0.03794,36.118880000000004
682,0.00711,6.76872
672,0.0,0.0
583,0.00182,1.73264
577,0.00211,2.00872
434,0.00431,4.10312
203,0.00249,2.37048
265,0.00176,1.6755200000000001
304,0.0062,5.9024
275,0.01422,13.53744
366,0.08258,78.61616
499,0.15037,143.15224
598,0.25079,238.75208
471,0.29684,282.59168
236,0.33232,316.36864
171,0.46551,443.16551999999996
528,0.46268,440.47136
129,0.48317,459.97784
248,0.42493,404.53335999999996
338,0.51982,494.86863999999997
318,0.56781,540.55512
382,0.54131,515.3271199999999
211,0.51181,487.24312
353,0.40071,381.47592000000003
366,0.2641,251.4232
405,0.12245,116.5724
432,0.07147,68.03944
266,0.06127,58.32904
215,0.05038,47.96176
205,0.08556,81.45312
154,0.08981,85.49912
154,0.00626,5.95952
150,0.00105,0.9995999999999999
174,0.0,0.0
190,0.00103,0.9805600000000001
244,0.01797,17.10744
185,0.06772,64.46944
217,0.11906,113.34512
339,0.11123,105.89095999999999
356,0.07279,69.29607999999999
318,0.05868,55.86336
332,0.03017,28.72184
231,0.00178,1.6945599999999998
238,0.0,0.0
202,0.00902,8.58704
159,0.07931,75.50312000000001
121,0.26853,255.64056
169,0.32924,313.43647999999996
257,0.44567,424.27784
328,0.68739,654.39528
367,0.63597,605.44344
336,0.54691,520.65832
359,0.52895,503.5604
389,0.46468,442.37536
275,0.49889,474.94328
121,0.32644,310.77088000000003
58,0.21059,200.48168
71,0.25457,242.35064000000003
136,0.33627,320.12904000000003
130,0.23638,225.03376
278,0.40122,381.96144000000004
