hour,date,WY_1998,WY_1999,WY_2000,WY_2001,WY_2002,WY_2003,WY_2004,WY_2005,WY_2006,WY_2007,WY_2008,WY_2009,WY_2010,WY_2011,WY_2012,WY_2013,WY_2014,WY_2015,WY_2016,WY_2017,WY_2018,WY_2019,WY_2020,WY_2021,WY_2022
6166,2030-09-14T21:00:00.0,2099.3,2346.7,2471.0,2057.6,1812.9999999999998,2017.6,2092.2,1682.7,2174.7,2218.6,2044.0,1996.9000000000003,2092.6,1732.0,2017.6,1967.6,2190.4,2114.3,1739.5,1998.2999999999997,2027.6,2149.3,2083.3,2478.5,1644.5
6167,2030-09-14T22:00:00.0,1972.9000000000003,2182.5,2278.9,1943.3,1709.1,1900.8,1940.1,1622.4,2044.0,2083.3,1921.2,1891.9,1938.7,1650.2,1883.3,1902.2999999999997,2051.8,1997.2,1633.4,1868.3,1986.5,2005.8000000000002,1965.8000000000002,2297.8,1574.5
6168,2030-09-14T23:00:00.0,1818.6000000000001,2010.0,2072.4,1785.4,1575.1,1758.9999999999998,1780.4000000000003,1520.5,1874.9999999999998,1917.9,1778.3,1751.1,1783.6,1554.1,1757.9,1765.4,1889.7000000000003,1868.1999999999998,1523.0,1726.9,1830.8,1854.9999999999998,1812.2,2130.3,1478.0
6169,2030-09-15T00:00:00.0,2045.7,1680.9,2021.0999999999997,1926.5,1700.2,1870.1,1577.3,1651.6,1772.3,1809.4,1675.5,1656.6,1675.5,1492.7,1667.3,1653.4,1772.3,1769.4,1451.0,1628.8,1707.3,1746.2,1709.1,1911.0999999999997,1644.8
6170,2030-09-15T01:00:00.0,1984.5,1609.3,1913.0999999999997,1849.6,1619.3,1807.5,1514.4,1589.0,1687.1,1725.7,1616.8,1589.3,1598.6,1450.8,1592.2,1578.3,1695.0,1698.6,1388.3,1563.3,1611.1,1651.8,1631.8,1832.8,1585.4
6171,2030-09-15T02:00:00.0,1938.9000000000003,1573.7,1828.1999999999998,1776.5000000000002,1565.5,1779.7000000000003,1474.1,1546.6,1642.2,1680.4,1569.8,1550.8,1542.6,1426.6,1543.7,1519.1,1642.9,1638.7,1375.9,1512.6,1552.6,1590.8,1574.0,1761.5,1544.4
6172,2030-09-15T03:00:00.0,1937.9,1564.4,1787.6,1729.4,1527.7,1791.5,1471.6,1561.2,1626.9,1655.5,1563.4,1541.2,1519.1,1417.4,1514.8,1493.4,1624.1,1617.6,1362.4,1510.5,1515.9,1540.5,1565.9,1727.2,1558.4
6173,2030-09-15T04:00:00.0,1973.6,1584.1,1796.5000000000002,1700.1,1512.7,1876.9000000000003,1497.7,1594.8,1665.5,1632.7,1609.1,1560.6,1549.5,1448.1,1498.1,1482.7,1664.8,1652.3,1402.4,1537.0,1504.5,1520.2,1579.1,1750.1,1590.9
6174,2030-09-15T05:00:00.0,1972.4,1584.0,1797.9,1614.4,1471.6,1963.9,1531.9,1660.4,1704.3,1564.4,1593.6,1559.7,1549.4,1464.1,1445.9,1435.1,1681.8,1669.7,1426.2,1549.7,1485.5,1484.8,1584.7,1754.7,1652.6
6175,2030-09-15T06:00:00.0,2042.4,1618.3,1874.9999999999998,1669.7,1488.0,2076.0,1585.5,1672.6,1735.8,1587.6,1632.6,1610.1,1597.6,1499.1,1480.5,1468.7,1736.5,1712.9,1458.7,1577.6,1517.3,1515.5,1617.2,1825.4,1664.0
6176,2030-09-15T07:00:00.0,2243.6,1753.1,2056.9,1848.8,1611.0,2240.1,1697.1,1771.3000000000002,1854.8999999999999,1749.5,1768.5000000000002,1740.5999999999997,1729.6,1592.5,1623.5,1656.0,1903.8000000000002,1800.2,1544.6,1682.8,1682.4,1676.0,1726.7,2001.6,1752.4000000000003
6177,2030-09-15T08:00:00.0,2373.2,1863.8000000000002,2209.0,1985.2,1750.9999999999998,2372.2,1788.8,1815.2,1892.7,1906.9999999999998,1892.7,1845.2,1831.7000000000003,1656.0,1748.1,1805.2,2070.1,1857.7000000000003,1583.2,1762.8,1840.6000000000001,1815.2,1811.7000000000003,2156.9,1784.5000000000002
6178,2030-09-15T09:00:00.0,2641.5,2039.6,2469.4,2193.1,1913.6,2570.5,1937.9,1898.6000000000001,1956.1,2110.7,2098.2,2003.9,1988.9000000000003,1773.3000000000002,1932.9000000000003,2019.3,2291.7,1973.9,1687.6,1913.2,2066.0,2062.8,2011.0999999999997,2406.6,1857.9
6179,2030-09-15T10:00:00.0,2861.4,2039.3,2740.8,2365.2,2092.8,2749.3,2116.7,2078.2,2009.3,2283.8,2279.9,2139.2,2181.7,1844.7,2118.9,2209.9,2470.2,1943.9,1801.7999999999997,2046.0,2307.7,2315.9,2223.8,2593.3,2023.4999999999998
6180,2030-09-15T11:00:00.0,3031.9,2362.2,2990.9,2515.0,2279.4,2903.8,2306.5,2223.0,2073.0,2448.3,2474.3,2267.6,2364.0,1946.2999999999997,2289.7,2396.5,2686.4,1960.1999999999998,1917.7000000000003,2173.4,2537.1,2566.1,2456.1,2802.4,2146.9
6181,2030-09-15T12:00:00.0,3146.5,2542.9,3190.1,2649.6,2474.3,3091.6,2568.9,2316.2,2112.0,2579.3,2680.7,2393.3,2557.1,2045.9,2466.1,2563.2,2882.7,1945.6,2059.1,2312.2,2726.7,2744.9,2679.6,2964.5,2236.9
6182,2030-09-15T13:00:00.0,3242.5,2723.1,3303.9,2765.6,2674.5,3196.1,2771.3,2390.0,2150.1,2658.1,2859.8,2529.2,2732.0,2158.0,2626.0,2712.0,3072.2,1933.0999999999997,2218.3,2449.3,2871.6,2891.2,2904.8,3130.8,2308.3
6183,2030-09-15T14:00:00.0,3268.8,2802.9,3383.7,2819.0,2791.1,3252.0,2867.2,2400.6,2163.9,2654.4,2969.3,2614.4,2829.3,2207.8,2699.7,2792.2,3147.8,1968.9000000000003,2309.5,2505.5,2978.9,2952.5,3021.4,3265.9,2313.8
6184,2030-09-15T15:00:00.0,3274.6,2852.3,3427.0,2839.8,2859.4,3238.5,2958.3,2462.4,2157.9,2628.1,3004.0,2671.6,2816.2,2275.7,2740.5,2854.1,3138.9,1972.6000000000001,2418.5,2533.8,3015.4,3016.8,3071.5,3257.5,2373.5
6185,2030-09-15T16:00:00.0,3214.5,2817.1,3364.8,2766.8,2767.9,3116.7,2924.2,2415.5,2083.9,2516.5,2971.7,2621.1,2833.2,2252.0,2661.1,2811.4,3105.6,1962.5,2389.4,2465.8,2966.4,2984.2,2991.3,3208.4,2328.4
6186,2030-09-15T17:00:00.0,3096.4,2659.8,3265.9,2566.6,2639.8,2968.9,2859.0,2397.7,1991.0999999999997,2413.8,2825.0,2499.1,2644.8,2187.1,2516.6,2683.3,2987.8,1984.7,2314.9,2391.6,2830.8,2861.8,2846.1,3093.9,2314.9
6187,2030-09-15T18:00:00.0,3083.3,2598.5,3089.4,2506.4,2564.9,2965.8,2792.3,2382.9,2033.3999999999999,2403.9,2752.7,2498.9,2586.4,2218.6,2454.3,2643.5,2923.4,2045.1000000000001,2259.7,2379.3,2718.8,2783.4,2696.7,3022.3,2302.5
6188,2030-09-15T19:00:00.0,2913.0,2438.5,2866.9,2419.9,2430.3,2839.4,2643.1,2290.4,1955.5,2332.5,2574.2,2394.6,2421.4,2150.8,2331.4,2505.6,2739.1,2005.0999999999997,2140.4,2282.1,2562.7,2669.8,2481.0,2860.5,2209.3
6189,2030-09-15T20:00:00.0,2718.0,2248.9,2628.0,2294.2,2265.6,2615.5,2388.1,2135.0,1848.0,2203.2,2338.8,2235.7,2233.9,2028.2000000000003,2186.0,2321.0,2519.5,1909.3999999999999,1962.9000000000003,2142.5,2393.1,2502.3,2314.6,2654.8,2072.2
6190,2030-09-15T21:00:00.0,2502.1,2069.1,2365.4,2189.4,2103.7,2402.8,2161.9,1983.3999999999999,1756.9999999999998,2088.7,2142.2,2076.9,2049.1,1890.6000000000001,2034.8,2120.5,2307.9,1798.8,1795.9,1986.9000000000003,2201.9,2320.4,2119.0,2443.5,1932.7
6191,2030-09-15T22:00:00.0,2324.8,1925.3,2208.7,2105.2,1978.1,2234.1,1998.8,1883.9,1689.3,1978.5,1994.1999999999998,1934.9000000000003,1903.2,1792.5000000000002,1950.2999999999997,1983.0999999999997,2142.0,1722.2,1695.4,1860.7,2096.6,2182.7,1995.6,2290.1,1850.9999999999998
6192,2030-09-15T23:00:00.0,2144.9,1773.2,2024.2000000000003,1952.1,1832.5000000000002,2053.1,1827.7999999999997,1740.0,1584.0,1831.7999999999997,1844.3,1813.9,1744.9999999999998,1672.5,1783.2,1822.8,1962.1,1623.3,1557.9,1705.7,1953.5,1988.1,1843.2,2094.9,1725.7
6193,2030-09-16T00:00:00.0,1630.8,1472.6,1760.3,1445.1,1804.9999999999998,1640.4,1808.8999999999999,1471.9,1510.8,1732.5,1737.1,1716.1,1633.6,1585.4,1665.0,1713.2,1842.1,1552.9,1473.3,1614.3,1829.6,1874.9000000000003,1741.1,1723.9,1760.7
6194,2030-09-16T01:00:00.0,1569.2,1423.9,1677.8,1395.7,1721.3,1571.7,1724.2,1426.4,1463.6,1658.1,1664.2,1648.1,1563.5,1528.9,1613.1,1633.9,1758.1,1508.2,1426.1,1530.3,1725.6,1775.6,1649.2,1641.3,1691.7
6195,2030-09-16T02:00:00.0,1522.2,1386.2,1590.1,1343.7,1653.3,1530.4,1655.0,1391.2,1434.8,1605.4,1616.8,1606.5,1522.2,1488.0,1560.4,1581.1,1694.0,1480.5,1393.7,1489.8,1654.0,1722.9,1590.8,1593.6,1630.8
6196,2030-09-16T03:00:00.0,1514.0,1388.7,1567.9,1333.7,1635.0,1517.2,1635.3,1391.5,1418.6,1576.1,1594.7,1592.5,1508.3,1480.4,1517.5,1564.7,1667.5,1474.0,1389.4,1455.4,1621.1,1693.9,1556.5,1562.5,1608.9
6197,2030-09-16T04:00:00.0,1544.1,1417.3,1545.5,1316.3,1661.9,1549.1,1660.4,1400.9,1425.9,1560.5,1628.3,1615.8,1537.6,1503.4,1487.3,1608.7,1695.4,1529.4,1413.0,1454.1,1601.9,1735.8,1563.3,1582.3,1641.5
6198,2030-09-16T05:00:00.0,1555.2,1454.5,1523.5,1300.0,1651.6,1548.1,1651.6,1431.0,1402.4,1494.5,1609.8,1613.1,1535.9,1518.8,1435.3,1650.9,1704.8,1560.9,1448.1,1427.1,1562.0,1752.9999999999998,1579.5,1607.3,1655.5
6199,2030-09-16T06:00:00.0,1631.9,1472.3,1551.2,1306.3,1737.2,1585.1,1736.2,1442.3,1426.6,1514.5,1651.2,1669.0,1570.2,1566.6,1467.7,1727.6,1787.9,1579.8,1472.3,1442.0,1620.1,1808.6000000000001,1617.3,1674.4,1696.5
6200,2030-09-16T07:00:00.0,1834.7,1565.2,1704.0,1394.9,1910.7,1699.7,1901.0999999999997,1521.2,1529.5,1648.0,1779.7000000000003,1818.6000000000001,1684.0,1701.5,1594.1,1871.0999999999997,1968.6000000000001,1637.3,1566.6,1558.4,1782.8999999999999,1907.5,1742.5999999999997,1834.7,1781.5
6201,2030-09-16T08:00:00.0,1968.1,1633.5,1859.5,1468.3,2065.9,1803.1,2043.3999999999999,1578.9,1480.7,1777.1,1918.1,1936.9999999999998,1798.5000000000002,1805.6,1728.9,2032.0,2125.5,1732.4,1642.8,1636.8,1956.2999999999997,2035.4999999999998,1866.9999999999998,1957.3,1855.6
6202,2030-09-16T09:00:00.0,2161.9,1779.9,2072.7,1621.8,2263.7,1975.2,2250.4,1675.3,1543.2,1965.6,2096.9,2088.4,1982.0,1964.5,1890.1999999999998,2295.8,2305.1,1832.0,1755.6,1770.5999999999997,2180.1,2201.5,2096.2,2195.1,1972.2999999999997
6203,2030-09-16T10:00:00.0,2313.6,1892.7,2275.8,1776.7,2420.4,2124.1,2414.7,1773.1,1669.2,2115.5,2277.6,2227.6,2133.0,2108.4,2068.0,2445.0,2582.5,1925.6,1876.3,1888.1,2389.7,2338.3,2329.7,2410.0,1931.6
6204,2030-09-16T11:00:00.0,2488.1,2026.2000000000003,2487.1,1976.9000000000003,2562.4,2281.1,2561.7,1864.5000000000002,1722.4,2258.9,2484.6,2360.3,2292.1,2252.2,2282.9,2675.2,2835.9,2005.4999999999998,2024.0,2053.3,2601.7,2474.2,2588.5,2651.6,1949.8000000000002
6205,2030-09-16T12:00:00.0,2652.6,2155.3,2668.3,2166.3,2674.0,2438.7,2678.6,1983.9,1752.5999999999997,2354.1,2699.3,2486.9,2450.9,2350.6,2463.4,2822.9,3022.4,2076.4,2193.5,2187.8,2804.3,2594.4,2829.6,2839.3,1933.2
6206,2030-09-16T13:00:00.0,2785.7,2294.2,2843.6,2379.1,2755.4,2638.3,2757.2,2106.0,1794.7,2459.5,2875.7,2619.4,2645.4,2402.7,2611.5,2928.9,3174.5,2154.2,2356.3,2313.4,2986.0,2621.2,3054.9,2974.2,1914.0
6207,2030-09-16T14:00:00.0,2891.8,2337.8,2995.7,2571.6,2815.4,2777.6,2820.4,2202.5,1830.1,2504.1,2949.0,2706.2,2774.7,2426.3,2723.3,3007.5,3191.4,2205.0,2468.1,2407.0,3082.8,2653.7,3260.3,3064.3,1966.1
6208,2030-09-16T15:00:00.0,2939.4,2317.1,3075.8,2719.5,2851.9,2810.2,2854.4,2244.0,1862.3,2502.4,2931.9,2754.1,2808.4,2451.0,2765.2,3024.7,3087.5,2246.5,2553.5,2473.5,3127.5,2632.0,3287.8,3118.6,1964.8
6209,2030-09-16T16:00:00.0,2892.7,2254.0,3040.1,2732.0,2785.2,2794.5,2796.3,2174.4,1846.3,2426.1,2777.0,2676.0,2788.1,2407.9,2681.3,2945.2,3045.1,2231.2,2517.5,2430.4,3080.5,2568.9,3117.6,3071.9,1953.0999999999997
6210,2030-09-16T17:00:00.0,2757.6,2235.7,2888.3,2601.9,2645.5,2669.8,2654.8,2183.9,1820.5000000000002,2320.3,2642.3,2548.4,2656.6,2292.1,2534.5,2857.2,3002.5,2150.7,2409.9,2343.1,2929.7,2518.4,2940.0,2922.5,1964.7
6211,2030-09-16T18:00:00.0,2715.8,2224.9,2771.5,2438.7,2607.6,2593.7,2608.0,2116.7,1897.9,2325.6,2656.9,2525.9,2578.0,2302.7,2476.6,2807.2,2995.0,2140.3,2326.3,2270.2,2791.8,2522.6,2746.1,2836.1,2002.9000000000003
6212,2030-09-16T19:00:00.0,2549.2,2119.7,2598.4,2243.6,2478.1,2430.3,2475.3,2024.7,1846.6000000000001,2240.0,2527.0,2407.8,2416.7,2221.1,2338.2,2653.0,2825.8,2057.2,2147.9,2125.4,2588.1,2410.6,2545.6,2689.1,1942.2999999999997
6213,2030-09-16T20:00:00.0,2354.8,1983.4999999999998,2403.3,2044.9000000000003,2295.2,2224.1,2291.6,1900.3,1748.5999999999997,2089.5,2331.6,2235.9,2221.6,2114.5,2175.2,2456.2,2547.6,1938.1999999999998,1974.1999999999998,1982.4,2389.4,2234.8,2357.3,2517.6,1857.5
6214,2030-09-16T21:00:00.0,2143.5,1851.4,2204.9,1879.3,2130.6,2036.4,2119.2,1781.7999999999997,1675.1,1966.0,2187.4,2083.1,2033.2,2022.8,2010.2999999999997,2243.8,2334.8,1802.8999999999999,1832.1999999999998,1842.8999999999999,2184.2,2054.2,2144.5,2315.9,1768.3
6215,2030-09-16T22:00:00.0,2004.5,1736.8,2067.0,1765.3000000000002,1990.2999999999997,1901.7000000000003,1981.7,1701.1,1620.8,1873.2,2052.7,1945.3,1906.4,1905.3,1901.7000000000003,2070.9,2169.5,1727.1,1737.5,1758.8999999999999,2069.2,1943.8000000000002,2026.0,2179.5,1721.8
6216,2030-09-16T23:00:00.0,1819.6,1632.5,1895.3,1635.0,1807.5,1744.9999999999998,1804.9999999999998,1579.3,1529.0,1734.3,1893.2,1796.0,1750.7,1762.5000000000002,1772.1,1903.9,1979.9,1606.1,1609.3,1641.1,1915.3,1798.8999999999999,1807.7999999999997,1984.9000000000003,1632.2
6217,2030-09-17T00:00:00.0,1747.6,1714.0,1786.1,1892.1999999999998,1506.6,1463.8,1648.3,1578.0,1514.4,1701.2,1844.9999999999998,1750.8,1700.1,1705.8,1731.5,1834.9999999999998,1925.7000000000003,1574.8,1567.3,1595.8,1846.1,1741.9,1804.3,1663.7,1645.8
6218,2030-09-17T01:00:00.0,1635.0,1600.4,1648.2,1764.2,1410.8,1349.4,1558.2,1495.8,1435.1,1615.4,1711.0,1642.9,1594.7,1588.9,1624.6,1697.5,1797.1,1491.5,1472.9,1490.4,1723.9,1633.9,1666.4,1563.2,1534.7
6219,2030-09-17T02:00:00.0,1592.9,1537.6,1568.0,1717.9,1370.9,1304.8,1506.2,1455.1,1397.7,1572.2,1654.3,1584.0,1542.6,1528.7,1582.6,1630.8,1756.8,1444.1,1401.6,1437.3,1663.3,1556.2,1605.4,1519.4,1486.9
6220,2030-09-17T03:00:00.0,1589.6,1506.4,1531.0,1708.8,1380.4,1284.7,1494.6,1447.5,1377.5,1563.9,1638.5,1556.0,1521.0,1501.4,1571.7,1597.1,1741.3000000000002,1443.6,1377.9,1401.8,1628.8,1536.0,1572.1,1495.0,1460.0
6221,2030-09-17T04:00:00.0,1651.2,1539.5,1512.0,1798.9999999999998,1412.1,1296.4,1519.5,1464.2,1374.6,1595.6,1670.9,1578.4,1543.8,1482.7,1592.7,1635.9,1760.1,1476.3,1388.1,1399.9,1655.5,1563.4,1578.4,1515.2,1461.3
6222,2030-09-17T05:00:00.0,1729.0,1558.4,1513.4,1890.4,1456.3,1313.8,1526.2,1438.8,1343.8,1581.6,1696.2,1592.6,1538.7,1430.9,1591.6,1674.4,1777.6,1496.2,1362.7,1380.6,1671.2,1609.8,1585.5,1515.5,1473.4
6223,2030-09-17T06:00:00.0,1838.5000000000002,1603.2,1486.5,1983.0999999999997,1476.8,1328.7,1542.2,1422.6,1364.0,1603.6,1720.7,1649.6,1567.5,1458.6,1621.8,1733.5,1812.1,1512.5,1390.4,1393.3,1724.9,1627.5,1610.7,1542.2,1477.5
6224,2030-09-17T07:00:00.0,1998.2999999999997,1717.3,1594.9,2084.7,1562.0,1432.8,1665.2,1518.5,1455.3,1729.5,1857.6,1804.8,1683.4,1582.7,1766.5999999999997,1886.9000000000003,1980.8,1607.7,1495.6,1501.3,1871.2,1727.3,1732.3,1659.5,1582.0
6225,2030-09-17T08:00:00.0,2101.2,1797.4,1685.0,2186.2,1611.4,1496.8,1768.8,1578.2,1504.7,1828.5000000000002,1990.9000000000003,1932.0,1795.6,1691.7,1890.6000000000001,2052.7,2124.8,1662.5,1587.1,1605.7,1975.9,1786.7,1834.8999999999999,1763.1,1649.3
6226,2030-09-17T09:00:00.0,2288.1,1973.6,1948.9000000000003,2323.8,1728.0,1613.7,1911.8000000000002,1690.8,1562.7,1976.1,2173.1,2114.6,1971.0999999999997,1842.8999999999999,2071.4,2287.7,2337.7,1762.2,1745.1,1783.3000000000002,2170.3,1914.7,2037.4999999999998,1919.3,1781.1
6227,2030-09-17T10:00:00.0,2469.3,2133.7,2139.1,2455.0,1845.3,1719.3,2043.3999999999999,1795.3000000000002,1625.0,2106.2,2340.1,2267.6,2115.9,1995.2,2064.8,2468.2,2503.2,1855.6,1908.1,1943.0999999999997,2369.4,2012.0,2263.7,2058.1,1898.8
6228,2030-09-17T11:00:00.0,2650.1,2328.4,2324.1,2575.1,1978.1999999999998,1793.3000000000002,2151.0,1886.1,1674.4,2216.7,2495.5,2411.6,2267.0,2128.5,2364.8,2630.1,2643.7,1978.1999999999998,2069.2,2115.7,2540.8,2127.8,2481.2,2197.1,2019.3
6229,2030-09-17T12:00:00.0,2848.8,2516.8,2544.7,2724.6,2100.6,1897.0999999999997,2301.2,2023.8000000000002,1748.8999999999999,2347.6,2637.5,2573.6,2465.1,2270.8,2554.3,2779.6,2806.0,2085.2,2266.2,2281.6,2732.8,2251.6,2726.7,2366.5,2153.0
6230,2030-09-17T13:00:00.0,2907.9,2664.7,2720.1,2725.8,2221.7,1975.3999999999999,2410.6,2102.5,1818.3,2442.7,2629.0,2696.2,2671.2,2359.9,2704.4,2868.2,2924.3,2194.9,2438.4,2394.8,2897.5,2338.8,2945.0,2491.6,2305.2
6231,2030-09-17T14:00:00.0,3102.4,2822.2,2856.1,2759.0,2350.2,2042.8,2509.1,2174.6,1900.8,2534.1,2546.9,2818.2,2851.1,2453.4,2822.9,2881.8,3012.1,2313.5,2578.0,2506.6,3041.7,2461.6,3115.6,2592.6,2472.0
6232,2030-09-17T15:00:00.0,3117.0,2868.5,2905.3,2712.5,2418.4,2054.6,2561.9,2193.8,1947.0999999999997,2568.7,2520.1,2858.2,2921.7,2486.9,2861.4,2840.7,3069.9,2375.9,2629.0,2557.6,3098.8,2529.8,3265.2,2645.1,2529.4
6233,2030-09-17T16:00:00.0,3021.2,2850.6,2852.0,2619.3,2401.8,1985.2,2490.0,2127.0,1937.3999999999999,2513.2,2457.5,2787.0,2861.7,2431.8,2793.1,2781.0,2996.6,2336.5,2590.3,2518.9,2936.3,2489.3,3132.3,2589.6,2481.5
6234,2030-09-17T17:00:00.0,2860.5,2708.4,2829.5,2576.3,2349.6,1971.9,2401.8,2133.3,1919.0999999999997,2422.5,2423.2,2659.9,2700.6,2332.5,2663.1,2695.9,2900.9,2257.2,2460.3,2453.5,2860.5,2405.0,2988.7,2532.4,2330.4
6235,2030-09-17T18:00:00.0,2829.6,2620.1,2738.9,2592.2,2288.8,1926.4,2364.1,2152.4,1988.1999999999998,2422.3,2463.3,2627.6,2638.3,2322.7,2591.9,2629.7,2878.5,2232.7,2398.4,2415.5,2721.4,2335.9,2836.8,2402.3,2291.6
6236,2030-09-17T19:00:00.0,2665.5,2476.7,2561.3,2462.0,2153.6,1856.9000000000003,2218.6,2059.7,1905.8000000000002,2317.8,2352.4,2469.9,2453.8,2223.2,2416.0,2468.1,2714.1,2104.0,2182.5,2271.7,2492.4,2194.6,2628.0,2278.9,2184.6
6237,2030-09-17T20:00:00.0,2459.8,2340.2,2340.9,2264.9,1993.2,1716.9,2063.2,1956.8,1799.7000000000003,2151.7,2200.6,2292.4,2266.3,2082.8,2225.6,2321.6,2498.7,1951.0999999999997,2023.4999999999998,2106.7,2271.3,2005.3,2366.3,2122.4,2042.8
6238,2030-09-17T21:00:00.0,2236.3,2204.5,2133.1,2066.7,1811.4,1636.5,1934.9000000000003,1851.4,1682.5,1991.3999999999999,2053.8,2128.8,2093.8,1956.7,2049.9,2036.2999999999997,2329.1,1803.2,1865.7000000000003,1936.7,2063.8,1835.7000000000003,2158.1,1992.4,1942.8
6239,2030-09-17T22:00:00.0,2094.5,2107.3,1991.3,1944.9000000000003,1700.4,1522.2,1849.9,1782.8,1624.0,1864.1999999999998,1945.3,2002.7,1969.2,1856.0,1919.2,1891.4,2180.9,1696.1,1770.7,1816.0,1941.7000000000003,1713.9,2018.8,1899.2,1873.0999999999997
6240,2030-09-17T23:00:00.0,1911.2,1945.5,1832.7,1792.0,1565.6,1616.0,1713.1,1665.2,1524.2,1712.4,1803.4,1856.9000000000003,1780.6000000000001,1716.6,1772.0,1744.8999999999999,2009.7,1567.4,1624.5,1685.9,1783.1,1595.3,1864.1,1748.8,1744.1
6241,2030-09-18T00:00:00.0,1787.7000000000003,1782.4000000000003,1817.7000000000003,1584.3,1465.0,1408.6,1674.2,1375.4,1463.6,1626.4,1657.8,1754.2,1677.1,1618.2,1674.6,1631.4,1900.1999999999998,1492.9,1533.2,1581.4,1680.6,1505.0,1737.4,1546.8,1458.2
6242,2030-09-18T01:00:00.0,1703.1,1702.7,1739.5,1525.6,1422.1,1361.1,1619.2,1335.0,1418.5,1571.3,1635.6,1668.8,1597.4,1538.1,1612.4,1564.9,1819.7999999999997,1447.5,1467.1,1521.4,1598.8,1441.0,1657.7,1496.0,1394.6
6243,2030-09-18T02:00:00.0,1660.1,1656.1,1697.9,1479.4,1389.1,1344.1,1574.4,1307.0,1400.2,1539.0,1593.7,1608.7,1542.6,1485.9,1570.1,1510.1,1772.8999999999999,1405.5,1412.0,1483.0,1544.8,1407.0,1599.7,1445.9,1375.2
6244,2030-09-18T03:00:00.0,1648.0,1628.7,1720.1,1472.7,1388.8,1343.5,1551.2,1306.3,1403.8,1531.2,1595.5,1582.7,1505.5,1459.5,1558.7,1499.1,1759.4,1396.7,1390.9,1475.6,1526.6,1388.1,1570.5,1433.1,1346.0
6245,2030-09-18T04:00:00.0,1675.3,1619.6,1775.7000000000003,1517.9,1405.4,1387.9,1553.2,1321.9,1460.1,1582.2,1637.5,1610.4,1494.3,1445.4,1583.6,1534.7,1795.3000000000002,1441.5,1385.5,1505.0,1565.4,1446.9,1589.3,1453.3,1360.5
6246,2030-09-18T05:00:00.0,1690.5,1585.2,1775.4,1547.0,1436.3,1420.6,1489.8,1335.6,1493.8,1561.6,1654.1,1602.3,1432.4,1389.5,1589.8,1550.9,1809.4,1473.1,1356.3,1545.9,1579.4,1458.1,1584.8,1460.6,1332.0
6247,2030-09-18T06:00:00.0,1735.8,1604.1,1889.7000000000003,1564.1,1449.1,1432.0,1488.8,1324.5,1527.3,1597.3,1681.9,1665.8,1449.1,1412.0,1628.0,1595.1,1884.7,1503.7,1367.0,1575.9,1613.0,1498.0,1593.4,1440.9,1340.6
6248,2030-09-18T07:00:00.0,1903.8000000000002,1756.7,2083.7,1669.3,1530.4,1501.8,1611.4,1376.2,1620.0,1712.5,1810.9999999999998,1826.0,1583.6,1534.0,1769.2,1739.6,2049.1,1597.9,1481.8,1687.1,1742.1,1568.2,1702.1,1540.4,1433.7
6249,2030-09-18T08:00:00.0,2044.1,1900.9999999999998,2260.8,1757.4,1587.5,1547.2,1723.2,1415.1,1677.5,1811.3000000000002,1967.0000000000002,1987.3,1724.2,1647.8,1890.1999999999998,1843.0999999999997,2213.3,1668.9,1633.2,1808.8,1864.1999999999998,1632.1,1804.2,1626.8,1506.5
6250,2030-09-18T09:00:00.0,2221.1,2088.3,2479.5,1893.7000000000003,1672.3,1622.7,1868.7,1468.9,1734.1,1940.5,2147.9,2173.2,1897.3,1826.6000000000001,2014.0,1996.5,2380.6,1788.0,1740.5000000000002,1968.2999999999997,2007.9,1749.5,1963.7000000000003,1788.0,1608.8
6251,2030-09-18T10:00:00.0,2398.7,2269.5,2669.0,2018.5,1776.5000000000002,1673.7,2003.2,1553.0,1811.7999999999997,2073.5,2303.8,2350.9,2079.9,1989.3,2243.1,2126.7,2541.5,1906.1,1903.6,2122.8,2186.7,1900.7,2157.4,1934.6000000000001,1724.7
6252,2030-09-18T11:00:00.0,2545.2,2427.1,2833.3,2165.4,1857.7000000000003,1783.7999999999997,2130.1,1560.6,1888.4,2195.4,2458.5,2520.6,2265.0,2149.3,2404.9,2283.6,2667.3,2023.0000000000002,1968.7,2266.4,2342.1,2046.2000000000003,2408.9,2084.4,1834.8
6253,2030-09-18T12:00:00.0,2682.1,2576.4,3005.2,2282.6,1973.8000000000002,1872.8,2258.7,1635.7,1958.4,2335.4,2635.0,2691.7,2443.6,2291.5,2589.6,2419.7,2795.6,2156.2,2129.4,2382.6,2517.1,2201.6,2673.2,2236.9,1953.0999999999997
6254,2030-09-18T13:00:00.0,2767.0,2681.7,2974.4,2389.3,2102.3,1964.5,2392.5,1716.7,2044.1,2453.6,2786.3,2845.9,2618.8,2427.1,2752.7,2558.5,2870.9,2283.3,2574.2,2519.2,2658.5,2361.1,2904.4,2371.1,2094.4
6255,2030-09-18T14:00:00.0,2817.9,2744.4,3174.5,2402.7,2199.6,2040.7,2495.2,1778.3,2126.0,2554.4,2872.2,2940.3,2746.5,2515.2,2854.3,2647.2,2924.6,2381.3,2736.5,2610.5,2823.2,2501.9,3013.5,2477.7,2198.9
