Parent Name,Collection,Property,Band,Datetime,Units,Nevada Power Non-Spin,Nevada Power Regulation,Nevada Power Spin,Sierra Non-Spin,Sierra Regulation,Sierra Spin
System,Reserve,Risk,1,11/1/30 4:00,MW,68.90,61.50,68.90,60.63,19.50,60.63
System,Reserve,Risk,1,11/1/30 5:00,MW,73.18,61.50,73.18,63.24,19.50,63.24
System,Reserve,Risk,1,11/1/30 6:00,MW,81.65,61.50,81.65,67.52,19.50,67.52
System,Reserve,Risk,1,11/1/30 7:00,MW,78.70,61.50,78.70,69.93,19.50,69.93
System,Reserve,Risk,1,11/1/30 8:00,MW,72.31,61.50,72.31,68.72,19.50,68.72
System,Reserve,Risk,1,11/1/30 9:00,MW,70.22,61.50,70.22,68.29,19.50,68.29
System,Reserve,Risk,1,11/1/30 10:00,MW,68.72,61.50,68.72,67.81,19.50,67.81
System,Reserve,Risk,1,11/1/30 11:00,MW,69.90,61.50,69.90,67.28,19.50,67.28
System,Reserve,Risk,1,11/1/30 12:00,MW,72.59,61.50,72.59,66.52,19.50,66.52
System,Reserve,Risk,1,11/1/30 13:00,MW,75.58,61.50,75.58,65.95,19.50,65.95
System,Reserve,Risk,1,11/1/30 14:00,MW,81.32,61.50,81.32,66.52,19.50,66.52
System,Reserve,Risk,1,11/1/30 15:00,MW,86.98,61.50,86.98,66.44,19.50,66.44
System,Reserve,Risk,1,11/1/30 16:00,MW,90.47,61.50,90.47,66.94,19.50,66.94
System,Reserve,Risk,1,11/1/30 17:00,MW,92.44,61.50,92.44,67.37,19.50,67.37
System,Reserve,Risk,1,11/1/30 18:00,MW,96.46,61.50,96.46,68.03,19.50,68.03
System,Reserve,Risk,1,11/1/30 19:00,MW,94.39,61.50,94.39,67.16,19.50,67.16
System,Reserve,Risk,1,11/1/30 20:00,MW,90.56,61.50,90.56,65.51,19.50,65.51
System,Reserve,Risk,1,11/1/30 21:00,MW,85.54,61.50,85.54,63.63,19.50,63.63
System,Reserve,Risk,1,11/1/30 22:00,MW,82.85,61.50,82.85,62.52,19.50,62.52
System,Reserve,Risk,1,11/1/30 23:00,MW,77.35,61.50,77.35,60.01,19.50,60.01
System,Reserve,Risk,1,11/2/30,MW,71.46,61.50,71.46,58.01,19.50,58.01
System,Reserve,Risk,1,11/2/30 1:00,MW,69.09,61.50,69.09,56.76,19.50,56.76
System,Reserve,Risk,1,11/2/30 2:00,MW,65.48,61.50,65.48,56.80,19.50,56.80
System,Reserve,Risk,1,11/2/30 3:00,MW,64.62,61.50,64.62,57.04,19.50,57.04
System,Reserve,Risk,1,11/2/30 4:00,MW,64.93,61.50,64.93,57.52,19.50,57.52
System,Reserve,Risk,1,11/2/30 5:00,MW,66.71,61.50,66.71,58.48,19.50,58.48
System,Reserve,Risk,1,11/2/30 6:00,MW,69.85,61.50,69.85,60.51,19.50,60.51
System,Reserve,Risk,1,11/2/30 7:00,MW,66.97,61.50,66.97,61.84,19.50,61.84
System,Reserve,Risk,1,11/2/30 8:00,MW,62.07,61.50,62.07,60.48,19.50,60.48
System,Reserve,Risk,1,11/2/30 9:00,MW,61.96,61.50,61.96,61.34,19.50,61.34
System,Reserve,Risk,1,11/2/30 10:00,MW,60.48,61.50,60.48,60.00,19.50,60.00
System,Reserve,Risk,1,11/2/30 11:00,MW,65.25,61.50,65.25,60.59,19.50,60.59
System,Reserve,Risk,1,11/2/30 12:00,MW,69.21,61.50,69.21,59.72,19.50,59.72
System,Reserve,Risk,1,11/2/30 13:00,MW,73.32,61.50,73.32,59.71,19.50,59.71
System,Reserve,Risk,1,11/2/30 14:00,MW,78.64,61.50,78.64,59.81,19.50,59.81
System,Reserve,Risk,1,11/2/30 15:00,MW,85.08,61.50,85.08,60.40,19.50,60.40
System,Reserve,Risk,1,11/2/30 16:00,MW,89.47,61.50,89.47,61.07,19.50,61.07
System,Reserve,Risk,1,11/2/30 17:00,MW,91.26,61.50,91.26,62.20,19.50,62.20
System,Reserve,Risk,1,11/2/30 18:00,MW,91.60,61.50,91.60,63.64,19.50,63.64
System,Reserve,Risk,1,11/2/30 19:00,MW,88.39,61.50,88.39,63.14,19.50,63.14
System,Reserve,Risk,1,11/2/30 20:00,MW,83.95,61.50,83.95,62.20,19.50,62.20
System,Reserve,Risk,1,11/2/30 21:00,MW,79.73,61.50,79.73,60.34,19.50,60.34
System,Reserve,Risk,1,11/2/30 22:00,MW,77.99,61.50,77.99,59.74,19.50,59.74
System,Reserve,Risk,1,11/2/30 23:00,MW,72.94,61.50,72.94,57.83,19.50,57.83
System,Reserve,Risk,1,11/3/30,MW,70.47,61.50,70.47,57.06,19.50,57.06
System,Reserve,Risk,1,11/3/30 1:00,MW,69.25,61.50,69.25,56.50,19.50,56.50
System,Reserve,Risk,1,11/3/30 2:00,MW,63.91,61.50,63.91,55.71,19.50,55.71
System,Reserve,Risk,1,11/3/30 3:00,MW,63.24,61.50,63.24,55.89,19.50,55.89
System,Reserve,Risk,1,11/3/30 4:00,MW,63.52,61.50,63.52,56.22,19.50,56.22
System,Reserve,Risk,1,11/3/30 5:00,MW,65.66,61.50,65.66,56.96,19.50,56.96
System,Reserve,Risk,1,11/3/30 6:00,MW,68.10,61.50,68.10,59.01,19.50,59.01
System,Reserve,Risk,1,11/3/30 7:00,MW,66.02,61.50,66.02,60.60,19.50,60.60
System,Reserve,Risk,1,11/3/30 8:00,MW,61,61.50,61,59.40,19.50,59.40
System,Reserve,Risk,1,11/3/30 9:00,MW,60.72,61.50,60.72,60.23,19.50,60.23
System,Reserve,Risk,1,11/3/30 10:00,MW,60.69,61.50,60.69,59.89,19.50,59.89
System,Reserve,Risk,1,11/3/30 11:00,MW,62.63,61.50,62.63,59.90,19.50,59.90
System,Reserve,Risk,1,11/3/30 12:00,MW,65.82,61.50,65.82,60.16,19.50,60.16
System,Reserve,Risk,1,11/3/30 13:00,MW,70.46,61.50,70.46,60.04,19.50,60.04
System,Reserve,Risk,1,11/3/30 14:00,MW,73.90,61.50,73.90,59.58,19.50,59.58
System,Reserve,Risk,1,11/3/30 15:00,MW,80.40,61.50,80.40,60.42,19.50,60.42
System,Reserve,Risk,1,11/3/30 16:00,MW,85.95,61.50,85.95,61.60,19.50,61.60
System,Reserve,Risk,1,11/3/30 17:00,MW,88.51,61.50,88.51,63.05,19.50,63.05
System,Reserve,Risk,1,11/3/30 18:00,MW,89.58,61.50,89.58,63.68,19.50,63.68
System,Reserve,Risk,1,11/3/30 19:00,MW,86.97,61.50,86.97,62.98,19.50,62.98
System,Reserve,Risk,1,11/3/30 20:00,MW,82.97,61.50,82.97,61.28,19.50,61.28
System,Reserve,Risk,1,11/3/30 21:00,MW,78.75,61.50,78.75,59.46,19.50,59.46
System,Reserve,Risk,1,11/3/30 22:00,MW,76.15,61.50,76.15,58.66,19.50,58.66
System,Reserve,Risk,1,11/3/30 23:00,MW,71.04,61.50,71.04,57.18,19.50,57.18
System,Reserve,Risk,1,11/4/30,MW,65.62,61.50,65.62,56.87,19.50,56.87
System,Reserve,Risk,1,11/4/30 1:00,MW,63.28,61.50,63.28,56.58,19.50,56.58
System,Reserve,Risk,1,11/4/30 2:00,MW,61.45,61.50,61.45,56.61,19.50,56.61
System,Reserve,Risk,1,11/4/30 3:00,MW,61.08,61.50,61.08,56.86,19.50,56.86
System,Reserve,Risk,1,11/4/30 4:00,MW,62.82,61.50,62.82,58.18,19.50,58.18
System,Reserve,Risk,1,11/4/30 5:00,MW,67.16,61.50,67.16,61.09,19.50,61.09
System,Reserve,Risk,1,11/4/30 6:00,MW,71.43,61.50,71.43,65.57,19.50,65.57
System,Reserve,Risk,1,11/4/30 7:00,MW,71.11,61.50,71.11,69.19,19.50,69.19
System,Reserve,Risk,1,11/4/30 8:00,MW,66.45,61.50,66.45,67.65,19.50,67.65
System,Reserve,Risk,1,11/4/30 9:00,MW,66.34,61.50,66.34,67.50,19.50,67.50
System,Reserve,Risk,1,11/4/30 10:00,MW,65.05,61.50,65.05,67.02,19.50,67.02
System,Reserve,Risk,1,11/4/30 11:00,MW,67.07,61.50,67.07,66.60,19.50,66.60
System,Reserve,Risk,1,11/4/30 12:00,MW,70.93,61.50,70.93,66.57,19.50,66.57
System,Reserve,Risk,1,11/4/30 13:00,MW,76.45,61.50,76.45,66.14,19.50,66.14
System,Reserve,Risk,1,11/4/30 14:00,MW,82.10,61.50,82.10,66.17,19.50,66.17
System,Reserve,Risk,1,11/4/30 15:00,MW,88.62,61.50,88.62,66.67,19.50,66.67
System,Reserve,Risk,1,11/4/30 16:00,MW,92.58,61.50,92.58,67.16,19.50,67.16
System,Reserve,Risk,1,11/4/30 17:00,MW,93.67,61.50,93.67,68.48,19.50,68.48
System,Reserve,Risk,1,11/4/30 18:00,MW,91.71,61.50,91.71,67.82,19.50,67.82
System,Reserve,Risk,1,11/4/30 19:00,MW,87.38,61.50,87.38,66.26,19.50,66.26
System,Reserve,Risk,1,11/4/30 20:00,MW,83.21,61.50,83.21,65.03,19.50,65.03
System,Reserve,Risk,1,11/4/30 21:00,MW,78.31,61.50,78.31,63.03,19.50,63.03
System,Reserve,Risk,1,11/4/30 22:00,MW,76.08,61.50,76.08,62.51,19.50,62.51
System,Reserve,Risk,1,11/4/30 23:00,MW,70.62,61.50,70.62,60.82,19.50,60.82
System,Reserve,Risk,1,11/5/30,MW,70.87,61.50,70.87,60.95,19.50,60.95
System,Reserve,Risk,1,11/5/30 1:00,MW,65.79,61.50,65.79,59.11,19.50,59.11
System,Reserve,Risk,1,11/5/30 2:00,MW,63.32,61.50,63.32,58.55,19.50,58.55
System,Reserve,Risk,1,11/5/30 3:00,MW,62.58,61.50,62.58,58.84,19.50,58.84
System,Reserve,Risk,1,11/5/30 4:00,MW,63.43,61.50,63.43,60.30,19.50,60.30
System,Reserve,Risk,1,11/5/30 5:00,MW,68.14,61.50,68.14,62.85,19.50,62.85
System,Reserve,Risk,1,11/5/30 6:00,MW,73.80,61.50,73.80,67.37,19.50,67.37
System,Reserve,Risk,1,11/5/30 7:00,MW,73.45,61.50,73.45,69.89,19.50,69.89
System,Reserve,Risk,1,11/5/30 8:00,MW,68.99,61.50,68.99,68.31,19.50,68.31
System,Reserve,Risk,1,11/5/30 9:00,MW,68.98,61.50,68.98,67.99,19.50,67.99
System,Reserve,Risk,1,11/5/30 10:00,MW,68.76,61.50,68.76,67.00,19.50,67.00
System,Reserve,Risk,1,11/5/30 11:00,MW,70.11,61.50,70.11,66.67,19.50,66.67
System,Reserve,Risk,1,11/5/30 12:00,MW,74.54,61.50,74.54,66.87,19.50,66.87
System,Reserve,Risk,1,11/5/30 13:00,MW,79.35,61.50,79.35,66.44,19.50,66.44
System,Reserve,Risk,1,11/5/30 14:00,MW,86.52,61.50,86.52,67.43,19.50,67.43
System,Reserve,Risk,1,11/5/30 15:00,MW,91.94,61.50,91.94,68.08,19.50,68.08
System,Reserve,Risk,1,11/5/30 16:00,MW,94.96,61.50,94.96,68.08,19.50,68.08
System,Reserve,Risk,1,11/5/30 17:00,MW,97.01,61.50,97.01,69.31,19.50,69.31
System,Reserve,Risk,1,11/5/30 18:00,MW,96.05,61.50,96.05,69.36,19.50,69.36
System,Reserve,Risk,1,11/5/30 19:00,MW,91.21,61.50,91.21,67.39,19.50,67.39
System,Reserve,Risk,1,11/5/30 20:00,MW,86.26,61.50,86.26,65.25,19.50,65.25
System,Reserve,Risk,1,11/5/30 21:00,MW,80.99,61.50,80.99,63.15,19.50,63.15
System,Reserve,Risk,1,11/5/30 22:00,MW,78.13,61.50,78.13,62.52,19.50,62.52
System,Reserve,Risk,1,11/5/30 23:00,MW,71.61,61.50,71.61,60.53,19.50,60.53
System,Reserve,Risk,1,11/6/30,MW,67.98,61.50,67.98,59.60,19.50,59.60
System,Reserve,Risk,1,11/6/30 1:00,MW,65.54,61.50,65.54,59.68,19.50,59.68
System,Reserve,Risk,1,11/6/30 2:00,MW,63.49,61.50,63.49,59.31,19.50,59.31
System,Reserve,Risk,1,11/6/30 3:00,MW,62.69,61.50,62.69,59.94,19.50,59.94
System,Reserve,Risk,1,11/6/30 4:00,MW,64.85,61.50,64.85,61.70,19.50,61.70
System,Reserve,Risk,1,11/6/30 5:00,MW,68.70,61.50,68.70,64.47,19.50,64.47
System,Reserve,Risk,1,11/6/30 6:00,MW,74.51,61.50,74.51,69.04,19.50,69.04
System,Reserve,Risk,1,11/6/30 7:00,MW,72.41,61.50,72.41,70.64,19.50,70.64
System,Reserve,Risk,1,11/6/30 8:00,MW,68.92,61.50,68.92,70.00,19.50,70.00
System,Reserve,Risk,1,11/6/30 9:00,MW,67.59,61.50,67.59,69.32,19.50,69.32
System,Reserve,Risk,1,11/6/30 10:00,MW,68.12,61.50,68.12,68.52,19.50,68.52
System,Reserve,Risk,1,11/6/30 11:00,MW,71.17,61.50,71.17,67.90,19.50,67.90
System,Reserve,Risk,1,11/6/30 12:00,MW,74.95,61.50,74.95,67.99,19.50,67.99
System,Reserve,Risk,1,11/6/30 13:00,MW,80.66,61.50,80.66,67.88,19.50,67.88
System,Reserve,Risk,1,11/6/30 14:00,MW,86.63,61.50,86.63,68.40,19.50,68.40
System,Reserve,Risk,1,11/6/30 15:00,MW,91.30,61.50,91.30,68.96,19.50,68.96
System,Reserve,Risk,1,11/6/30 16:00,MW,95.76,61.50,95.76,69.67,19.50,69.67
System,Reserve,Risk,1,11/6/30 17:00,MW,98.70,61.50,98.70,71.59,19.50,71.59
System,Reserve,Risk,1,11/6/30 18:00,MW,96.98,61.50,96.98,71.74,19.50,71.74
System,Reserve,Risk,1,11/6/30 19:00,MW,92.31,61.50,92.31,70.02,19.50,70.02
System,Reserve,Risk,1,11/6/30 20:00,MW,87,61.50,87,67.68,19.50,67.68
System,Reserve,Risk,1,11/6/30 21:00,MW,81.41,61.50,81.41,65.65,19.50,65.65
System,Reserve,Risk,1,11/6/30 22:00,MW,78.64,61.50,78.64,65.43,19.50,65.43
System,Reserve,Risk,1,11/6/30 23:00,MW,73.25,61.50,73.25,62.42,19.50,62.42
System,Reserve,Risk,1,11/7/30,MW,67.85,61.50,67.85,59.41,19.50,59.41
System,Reserve,Risk,1,11/7/30 1:00,MW,65.27,61.50,65.27,59.00,19.50,59.00
System,Reserve,Risk,1,11/7/30 2:00,MW,63.65,61.50,63.65,59.01,19.50,59.01
System,Reserve,Risk,1,11/7/30 3:00,MW,63.36,61.50,63.36,59.57,19.50,59.57
System,Reserve,Risk,1,11/7/30 4:00,MW,65.20,61.50,65.20,60.99,19.50,60.99
System,Reserve,Risk,1,11/7/30 5:00,MW,69.42,61.50,69.42,63.06,19.50,63.06
System,Reserve,Risk,1,11/7/30 6:00,MW,75.37,61.50,75.37,67.35,19.50,67.35
System,Reserve,Risk,1,11/7/30 7:00,MW,73.97,61.50,73.97,69.14,19.50,69.14
System,Reserve,Risk,1,11/7/30 8:00,MW,68.26,61.50,68.26,67.53,19.50,67.53
System,Reserve,Risk,1,11/7/30 9:00,MW,67.26,61.50,67.26,67.53,19.50,67.53
System,Reserve,Risk,1,11/7/30 10:00,MW,66.90,61.50,66.90,66.79,19.50,66.79
System,Reserve,Risk,1,11/7/30 11:00,MW,69.18,61.50,69.18,65.56,19.50,65.56
System,Reserve,Risk,1,11/7/30 12:00,MW,72.73,61.50,72.73,65.46,19.50,65.46
System,Reserve,Risk,1,11/7/30 13:00,MW,75.94,61.50,75.94,65.84,19.50,65.84
System,Reserve,Risk,1,11/7/30 14:00,MW,80.25,61.50,80.25,65.53,19.50,65.53
System,Reserve,Risk,1,11/7/30 15:00,MW,86.18,61.50,86.18,66.50,19.50,66.50
System,Reserve,Risk,1,11/7/30 16:00,MW,92.36,61.50,92.36,69.07,19.50,69.07
System,Reserve,Risk,1,11/7/30 17:00,MW,96.17,61.50,96.17,70.58,19.50,70.58
System,Reserve,Risk,1,11/7/30 18:00,MW,95.05,61.50,95.05,70.37,19.50,70.37
System,Reserve,Risk,1,11/7/30 19:00,MW,89.98,61.50,89.98,68.92,19.50,68.92
System,Reserve,Risk,1,11/7/30 20:00,MW,86.21,61.50,86.21,66.77,19.50,66.77
System,Reserve,Risk,1,11/7/30 21:00,MW,80.95,61.50,80.95,64.34,19.50,64.34
System,Reserve,Risk,1,11/7/30 22:00,MW,78.13,61.50,78.13,63.11,19.50,63.11
System,Reserve,Risk,1,11/7/30 23:00,MW,72.75,61.50,72.75,61.02,19.50,61.02
System,Reserve,Risk,1,11/8/30,MW,66.40,61.50,66.40,58.97,19.50,58.97
System,Reserve,Risk,1,11/8/30 1:00,MW,64.36,61.50,64.36,58.75,19.50,58.75
System,Reserve,Risk,1,11/8/30 2:00,MW,62.86,61.50,62.86,58.45,19.50,58.45
System,Reserve,Risk,1,11/8/30 3:00,MW,62.34,61.50,62.34,58.90,19.50,58.90
System,Reserve,Risk,1,11/8/30 4:00,MW,63.80,61.50,63.80,60.29,19.50,60.29
System,Reserve,Risk,1,11/8/30 5:00,MW,68.40,61.50,68.40,62.94,19.50,62.94
System,Reserve,Risk,1,11/8/30 6:00,MW,73.57,61.50,73.57,66.35,19.50,66.35
System,Reserve,Risk,1,11/8/30 7:00,MW,72.96,61.50,72.96,67.85,19.50,67.85
System,Reserve,Risk,1,11/8/30 8:00,MW,68.16,61.50,68.16,66.32,19.50,66.32
System,Reserve,Risk,1,11/8/30 9:00,MW,66.42,61.50,66.42,65.83,19.50,65.83
System,Reserve,Risk,1,11/8/30 10:00,MW,65.86,61.50,65.86,65.73,19.50,65.73
System,Reserve,Risk,1,11/8/30 11:00,MW,67.03,61.50,67.03,65.55,19.50,65.55
System,Reserve,Risk,1,11/8/30 12:00,MW,69.57,61.50,69.57,65.45,19.50,65.45
System,Reserve,Risk,1,11/8/30 13:00,MW,72.49,61.50,72.49,64.70,19.50,64.70
System,Reserve,Risk,1,11/8/30 14:00,MW,78.23,61.50,78.23,64.85,19.50,64.85
System,Reserve,Risk,1,11/8/30 15:00,MW,82.66,61.50,82.66,65.56,19.50,65.56
System,Reserve,Risk,1,11/8/30 16:00,MW,87.88,61.50,87.88,67.25,19.50,67.25
System,Reserve,Risk,1,11/8/30 17:00,MW,91.91,61.50,91.91,69.09,19.50,69.09
System,Reserve,Risk,1,11/8/30 18:00,MW,90.71,61.50,90.71,68.26,19.50,68.26
System,Reserve,Risk,1,11/8/30 19:00,MW,87.68,61.50,87.68,66.36,19.50,66.36
System,Reserve,Risk,1,11/8/30 20:00,MW,83.00,61.50,83.00,64.08,19.50,64.08
System,Reserve,Risk,1,11/8/30 21:00,MW,78.27,61.50,78.27,62.18,19.50,62.18
System,Reserve,Risk,1,11/8/30 22:00,MW,76.28,61.50,76.28,61.96,19.50,61.96
System,Reserve,Risk,1,11/8/30 23:00,MW,71.09,61.50,71.09,60.38,19.50,60.38
System,Reserve,Risk,1,11/9/30,MW,67.51,61.50,67.51,57.45,19.50,57.45
System,Reserve,Risk,1,11/9/30 1:00,MW,64.50,61.50,64.50,56.62,19.50,56.62
System,Reserve,Risk,1,11/9/30 2:00,MW,62.18,61.50,62.18,56.24,19.50,56.24
System,Reserve,Risk,1,11/9/30 3:00,MW,61.21,61.50,61.21,56.17,19.50,56.17
System,Reserve,Risk,1,11/9/30 4:00,MW,60.83,61.50,60.83,56.91,19.50,56.91
System,Reserve,Risk,1,11/9/30 5:00,MW,62.94,61.50,62.94,57.75,19.50,57.75
System,Reserve,Risk,1,11/9/30 6:00,MW,63.99,61.50,63.99,59.39,19.50,59.39
System,Reserve,Risk,1,11/9/30 7:00,MW,62.51,61.50,62.51,60.29,19.50,60.29
System,Reserve,Risk,1,11/9/30 8:00,MW,57.93,61.50,57.93,59.58,19.50,59.58
System,Reserve,Risk,1,11/9/30 9:00,MW,57.58,61.50,57.58,60.67,19.50,60.67
System,Reserve,Risk,1,11/9/30 10:00,MW,54.96,61.50,54.96,59.41,19.50,59.41
System,Reserve,Risk,1,11/9/30 11:00,MW,57.47,61.50,57.47,60.36,19.50,60.36
System,Reserve,Risk,1,11/9/30 12:00,MW,59.34,61.50,59.34,59.44,19.50,59.44
System,Reserve,Risk,1,11/9/30 13:00,MW,61.64,61.50,61.64,58.55,19.50,58.55
System,Reserve,Risk,1,11/9/30 14:00,MW,65.32,61.50,65.32,58.62,19.50,58.62
System,Reserve,Risk,1,11/9/30 15:00,MW,70.96,61.50,70.96,59.76,19.50,59.76
System,Reserve,Risk,1,11/9/30 16:00,MW,77.23,61.50,77.23,61.60,19.50,61.60
System,Reserve,Risk,1,11/9/30 17:00,MW,83.26,61.50,83.26,64.13,19.50,64.13
System,Reserve,Risk,1,11/9/30 18:00,MW,81.70,61.50,81.70,63.39,19.50,63.39
System,Reserve,Risk,1,11/9/30 19:00,MW,79.83,61.50,79.83,63.04,19.50,63.04
System,Reserve,Risk,1,11/9/30 20:00,MW,76.84,61.50,76.84,61.63,19.50,61.63
System,Reserve,Risk,1,11/9/30 21:00,MW,73.61,61.50,73.61,59.75,19.50,59.75
System,Reserve,Risk,1,11/9/30 22:00,MW,72.65,61.50,72.65,59.42,19.50,59.42
System,Reserve,Risk,1,11/9/30 23:00,MW,68.58,61.50,68.58,58.12,19.50,58.12
System,Reserve,Risk,1,11/10/30,MW,65.05,61.50,65.05,56.34,19.50,56.34
System,Reserve,Risk,1,11/10/30 1:00,MW,62.63,61.50,62.63,55.71,19.50,55.71
System,Reserve,Risk,1,11/10/30 2:00,MW,60.93,61.50,60.93,55.64,19.50,55.64
System,Reserve,Risk,1,11/10/30 3:00,MW,60.13,61.50,60.13,55.63,19.50,55.63
System,Reserve,Risk,1,11/10/30 4:00,MW,59.59,61.50,59.59,55.41,19.50,55.41
System,Reserve,Risk,1,11/10/30 5:00,MW,62.15,61.50,62.15,56.25,19.50,56.25
System,Reserve,Risk,1,11/10/30 6:00,MW,63.24,61.50,63.24,58.18,19.50,58.18
System,Reserve,Risk,1,11/10/30 7:00,MW,61.02,61.50,61.02,59.38,19.50,59.38
System,Reserve,Risk,1,11/10/30 8:00,MW,56.08,61.50,56.08,58.70,19.50,58.70
System,Reserve,Risk,1,11/10/30 9:00,MW,54.75,61.50,54.75,59.39,19.50,59.39
System,Reserve,Risk,1,11/10/30 10:00,MW,54.29,61.50,54.29,58.86,19.50,58.86
System,Reserve,Risk,1,11/10/30 11:00,MW,54.14,61.50,54.14,58.35,19.50,58.35
System,Reserve,Risk,1,11/10/30 12:00,MW,55.33,61.50,55.33,57.85,19.50,57.85
System,Reserve,Risk,1,11/10/30 13:00,MW,58.89,61.50,58.89,57.94,19.50,57.94
System,Reserve,Risk,1,11/10/30 14:00,MW,62.22,61.50,62.22,56.93,19.50,56.93
System,Reserve,Risk,1,11/10/30 15:00,MW,68.15,61.50,68.15,58.51,19.50,58.51
System,Reserve,Risk,1,11/10/30 16:00,MW,75.44,61.50,75.44,61.66,19.50,61.66
System,Reserve,Risk,1,11/10/30 17:00,MW,80.85,61.50,80.85,63.52,19.50,63.52
System,Reserve,Risk,1,11/10/30 18:00,MW,80.50,61.50,80.50,63.72,19.50,63.72
System,Reserve,Risk,1,11/10/30 19:00,MW,78.40,61.50,78.40,62.52,19.50,62.52
System,Reserve,Risk,1,11/10/30 20:00,MW,76.06,61.50,76.06,60.81,19.50,60.81
System,Reserve,Risk,1,11/10/30 21:00,MW,72.97,61.50,72.97,58.91,19.50,58.91
System,Reserve,Risk,1,11/10/30 22:00,MW,72.15,61.50,72.15,58.91,19.50,58.91
System,Reserve,Risk,1,11/10/30 23:00,MW,68.25,61.50,68.25,57.63,19.50,57.63
System,Reserve,Risk,1,11/11/30,MW,62.09,61.50,62.09,57.62,19.50,57.62
System,Reserve,Risk,1,11/11/30 1:00,MW,60.26,61.50,60.26,57.37,19.50,57.37
System,Reserve,Risk,1,11/11/30 2:00,MW,59.03,61.50,59.03,57.18,19.50,57.18
System,Reserve,Risk,1,11/11/30 3:00,MW,58.65,61.50,58.65,57.07,19.50,57.07
System,Reserve,Risk,1,11/11/30 4:00,MW,60.04,61.50,60.04,58.39,19.50,58.39
System,Reserve,Risk,1,11/11/30 5:00,MW,63.49,61.50,63.49,61.02,19.50,61.02
System,Reserve,Risk,1,11/11/30 6:00,MW,67.85,61.50,67.85,65.00,19.50,65.00
System,Reserve,Risk,1,11/11/30 7:00,MW,66.20,61.50,66.20,67.45,19.50,67.45
System,Reserve,Risk,1,11/11/30 8:00,MW,61.34,61.50,61.34,66.65,19.50,66.65
System,Reserve,Risk,1,11/11/30 9:00,MW,59.97,61.50,59.97,66.16,19.50,66.16
System,Reserve,Risk,1,11/11/30 10:00,MW,57.79,61.50,57.79,65.36,19.50,65.36
System,Reserve,Risk,1,11/11/30 11:00,MW,57.71,61.50,57.71,64.77,19.50,64.77
System,Reserve,Risk,1,11/11/30 12:00,MW,60.17,61.50,60.17,64.78,19.50,64.78
System,Reserve,Risk,1,11/11/30 13:00,MW,64.54,61.50,64.54,64.19,19.50,64.19
System,Reserve,Risk,1,11/11/30 14:00,MW,69.16,61.50,69.16,64.77,19.50,64.77
System,Reserve,Risk,1,11/11/30 15:00,MW,74.80,61.50,74.80,65.43,19.50,65.43
System,Reserve,Risk,1,11/11/30 16:00,MW,79.99,61.50,79.99,66.96,19.50,66.96
System,Reserve,Risk,1,11/11/30 17:00,MW,83.01,61.50,83.01,68.40,19.50,68.40
System,Reserve,Risk,1,11/11/30 18:00,MW,82.12,61.50,82.12,67.97,19.50,67.97
System,Reserve,Risk,1,11/11/30 19:00,MW,78.70,61.50,78.70,66.15,19.50,66.15
System,Reserve,Risk,1,11/11/30 20:00,MW,75.72,61.50,75.72,64.42,19.50,64.42
System,Reserve,Risk,1,11/11/30 21:00,MW,71.95,61.50,71.95,63.06,19.50,63.06
System,Reserve,Risk,1,11/11/30 22:00,MW,71.10,61.50,71.10,62.51,19.50,62.51
System,Reserve,Risk,1,11/11/30 23:00,MW,66.75,61.50,66.75,60.09,19.50,60.09
System,Reserve,Risk,1,11/12/30,MW,66.25,61.50,66.25,59.92,19.50,59.92
System,Reserve,Risk,1,11/12/30 1:00,MW,61.88,61.50,61.88,58.23,19.50,58.23
System,Reserve,Risk,1,11/12/30 2:00,MW,60.36,61.50,60.36,57.47,19.50,57.47
System,Reserve,Risk,1,11/12/30 3:00,MW,59.81,61.50,59.81,57.68,19.50,57.68
System,Reserve,Risk,1,11/12/30 4:00,MW,61.20,61.50,61.20,59.12,19.50,59.12
System,Reserve,Risk,1,11/12/30 5:00,MW,64.85,61.50,64.85,61.59,19.50,61.59
System,Reserve,Risk,1,11/12/30 6:00,MW,69.83,61.50,69.83,65.68,19.50,65.68
System,Reserve,Risk,1,11/12/30 7:00,MW,68.73,61.50,68.73,68.21,19.50,68.21
System,Reserve,Risk,1,11/12/30 8:00,MW,63.40,61.50,63.40,66.78,19.50,66.78
System,Reserve,Risk,1,11/12/30 9:00,MW,61.62,61.50,61.62,65.74,19.50,65.74
System,Reserve,Risk,1,11/12/30 10:00,MW,59.41,61.50,59.41,64.31,19.50,64.31
System,Reserve,Risk,1,11/12/30 11:00,MW,58.84,61.50,58.84,63.62,19.50,63.62
System,Reserve,Risk,1,11/12/30 12:00,MW,60.47,61.50,60.47,63.55,19.50,63.55
System,Reserve,Risk,1,11/12/30 13:00,MW,62.34,61.50,62.34,63.22,19.50,63.22
System,Reserve,Risk,1,11/12/30 14:00,MW,67.56,61.50,67.56,63.47,19.50,63.47
System,Reserve,Risk,1,11/12/30 15:00,MW,73.18,61.50,73.18,63.73,19.50,63.73
System,Reserve,Risk,1,11/12/30 16:00,MW,78.71,61.50,78.71,65.14,19.50,65.14
System,Reserve,Risk,1,11/12/30 17:00,MW,83.94,61.50,83.94,67.52,19.50,67.52
System,Reserve,Risk,1,11/12/30 18:00,MW,82.96,61.50,82.96,66.84,19.50,66.84
